trial_id,condition,scan_success,scan_ms,connect_success,connect_ms,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_stage,failure_reason
J_0050,4m_los,True,930.511,True,3515.854,True,302.747,True,89.916,True,4843.455,,
J_0051,4m_los,True,51.022,True,4666.388,True,257.543,True,91.008,True,5070.115,,
J_0052,4m_los,True,1077.898,True,11558.358,True,257.75,True,90.039,True,12988.375,,
J_0053,4m_los,True,197.385,True,3392.502,True,303.612,True,89.939,True,3987.996,,
J_0054,4m_los,True,319.841,True,5342.279,True,303.456,True,90.076,True,6059.59,,
J_0055,4m_los,True,366.082,True,2594.063,True,303.254,True,90.232,True,3358.145,,
J_0056,4m_los,True,61.519,True,2719.735,True,301.617,True,91.418,True,3179.193,,
J_0057,4m_los,True,456.821,True,2639.116,True,302.832,True,90.211,True,3492.779,,
J_0058,4m_los,True,70.842,True,4826.636,True,482.178,True,225.094,True,5609.456,,
J_0059,4m_los,True,621.097,True,4632.452,True,303.758,True,91.289,True,5654.111,,
J_0060,4m_los,True,406.697,True,3950.683,True,257.659,True,90.103,True,4709.617,,
J_0061,4m_los,True,414.602,True,2638.147,True,258.463,True,88.925,True,3403.918,,
J_0062,4m_los,True,1503.491,True,2629.438,True,257.572,True,88.853,True,4483.304,,
J_0063,4m_los,True,876.354,True,5415.954,True,257.644,True,90.241,True,6644.691,,
J_0064,4m_los,True,936.226,True,3375.447,True,258.225,True,89.973,True,4663.842,,
J_0065,4m_los,True,1748.411,True,2653.122,True,258.561,True,135.932,True,4800.262,,
J_0066,4m_los,True,811.257,True,2645.567,True,301.77,True,135.084,True,3898.92,,
J_0067,4m_los,True,128.173,True,3372.313,True,348.7,True,90.178,True,3943.953,,
J_0068,4m_los,True,927.976,True,2619.479,True,303.199,True,89.981,True,3944.427,,
J_0069,4m_los,True,241.619,True,2629.955,True,257.106,True,91.089,True,3224.777,,
J_0070,4m_los,True,2081.699,True,3895.616,True,257.473,True,90.021,True,6329.498,,
J_0071,4m_los,True,45.286,True,4041.74,True,302.433,True,90.366,True,4484.127,,
J_0072,4m_los,True,73.485,True,4061.333,True,343.374,True,90.197,True,4573.013,,
J_0073,4m_los,True,84.367,True,2067.347,True,258.601,True,90.039,True,2504.31,,
J_0074,4m_los,True,47.297,True,2149.555,True,258.838,True,90.216,True,2549.724,,
J_0075,4m_los,True,50.37,True,4937.017,True,303.087,True,90.043,True,5384.454,,
J_0076,4m_los,True,1413.254,True,3933.36,True,259.612,True,89.262,True,5699.257,,
J_0077,4m_los,True,494.654,True,3862.988,True,301.988,True,90.405,True,4754.355,,
J_0078,4m_los,True,814.605,True,3361.628,True,303.516,True,90.194,True,4573.973,,
J_0079,4m_los,True,1648.597,True,3924.354,True,257.231,True,134.751,True,5969.013,,
J_0080,4m_los,True,963.727,True,2630.519,True,299.51,True,90.272,True,3989.112,,
J_0081,4m_los,True,1070.371,True,5357.03,True,301.485,True,90.43,True,6824.634,,
J_0082,4m_los,True,108.203,True,3347.603,True,301.796,True,90.516,True,3853.837,,
J_0083,4m_los,True,166.425,True,3425.511,True,254.595,True,90.395,True,3943.714,,
J_0084,4m_los,True,260.909,True,3419.661,True,258.807,True,89.063,True,4033.708,,
J_0085,4m_los,True,326.745,True,5378.955,True,304.074,True,90.068,True,6103.632,,
J_0086,4m_los,True,413.149,True,3357.483,True,257.363,True,133.865,True,4167.077,,
J_0087,4m_los,True,1208.254,True,3912.804,True,258.844,True,90.115,True,5474.604,,
J_0088,4m_los,True,1545.586,True,3352.068,True,257.628,True,90.124,True,5249.199,,
J_0089,4m_los,True,1343.805,True,2652.826,True,259.407,True,90.297,True,4350.208,,
J_0090,4m_los,True,674.385,True,2602.373,True,258.869,True,89.853,True,3629.414,,
J_0091,4m_los,True,395.029,True,3915.289,True,259.831,True,89.903,True,4663.891,,
J_0092,4m_los,True,779.067,True,2633.138,True,257.75,True,89.822,True,3763.853,,
J_0093,4m_los,True,847.745,True,4634.58,True,302.453,True,90.196,True,5879.221,,
J_0094,4m_los,True,923.382,True,4782.254,True,303.291,True,90.023,True,6103.604,,
J_0095,4m_los,True,1003.349,True,2632.138,True,257.798,True,90.216,True,3988.597,,
J_0096,4m_los,True,1057.679,True,2624.452,True,255.64,True,90.922,True,4034.083,,
J_0097,4m_los,True,1162.099,True,2608.454,True,302.802,True,90.044,True,4167.974,,
J_0098,4m_los,True,1212.318,True,3369.149,True,302.355,True,90.115,True,4978.583,,
J_0099,4m_los,True,1005.177,True,3890.849,True,258.254,True,89.529,True,5248.104,,
J_0100,4m_los,True,52.271,True,3944.947,True,257.907,True,90.077,True,4349.277,,
J_0101,4m_los,True,50.535,True,1965.166,True,303.584,True,90.071,True,2413.988,,
J_0102,4m_los,True,55.688,True,2770.108,True,304.014,True,90.146,True,3224.532,,
J_0103,4m_los,True,506.353,True,7449.808,True,304.38,True,134.979,True,8399.719,,
J_0104,4m_los,True,625.898,True,2649.983,True,303.403,True,135.13,True,3719.126,,
J_0105,4m_los,True,57.181,True,4974.846,True,301.449,True,90.005,True,5428.636,,
J_0106,4m_los,True,741.143,True,3345.132,True,303.689,True,89.865,True,4483.551,,
J_0107,4m_los,True,790.596,True,3339.93,True,300.462,True,135.131,True,4573.288,,
J_0108,4m_los,True,2856.71,True,2622.838,True,303.716,True,180.054,True,5968.361,,
J_0109,4m_los,True,889.957,True,2656.277,True,303.206,True,90.007,True,3943.469,,
J_0110,4m_los,True,1721.185,True,2633.594,True,303.433,True,90.038,True,4753.3,,
J_0111,4m_los,True,2095.027,True,3340.584,True,302.646,True,135.328,True,5878.117,,
J_0112,4m_los,True,132.402,True,2647.286,True,303.69,True,90.051,True,3177.098,,
J_0113,4m_los,True,1974.432,True,3910.94,True,260.86,True,90.409,True,6240.246,,
J_0114,4m_los,True,1271.416,True,4659.54,True,348.263,True,90.166,True,6373.545,,
J_0115,4m_los,True,3407.861,True,6664.877,True,257.162,True,91.177,True,10424.913,,
J_0116,4m_los,True,55.453,True,2770.384,True,304.58,True,89.115,True,3223.367,,
J_0117,4m_los,True,1297.049,True,3914.444,True,301.585,True,90.113,True,5608.414,,
J_0118,4m_los,True,42.338,True,4943.995,True,257.947,True,90.041,True,5338.617,,
J_0119,4m_los,True,704.212,True,3380.778,True,305.366,True,135.179,True,4529.436,,
J_0120,4m_los,True,756.876,True,2652.372,True,305.082,True,90.151,True,3808.204,,
J_0121,4m_los,True,1538.322,True,5922.681,True,257.724,True,136.092,True,7859.438,,
J_0122,4m_los,True,2907.405,True,2618.748,True,301.869,True,90.033,True,5923.007,,
J_0123,4m_los,True,1711.967,True,3902.268,True,303.248,True,89.943,True,6012.745,,
J_0124,4m_los,True,1818.009,True,2674.371,True,254.117,True,90.135,True,4842.866,,
J_0125,4m_los,True,861.353,True,2686.62,True,255.657,True,136.842,True,3945.181,,
J_0126,4m_los,True,186.379,True,2641.761,True,256.445,True,90.142,True,3178.717,,
J_0127,4m_los,True,1270.587,True,5425.727,True,259.283,True,90.206,True,7049.847,,
J_0128,4m_los,True,335.732,True,2625.43,True,304.316,True,90.09,True,3359.293,,
J_0129,4m_los,True,47.626,True,6738.728,True,259.208,True,89.018,True,7138.52,,
J_0130,4m_los,True,469.173,True,3347.548,True,303.116,True,91.209,True,4214.805,,
J_0131,4m_los,True,1271.946,True,7945.101,True,348.516,True,89.983,True,9659.246,,
J_0132,4m_los,True,351.077,True,3915.529,True,257.287,True,91.22,True,4619.097,,
J_0133,4m_los,True,52.956,True,2324.407,True,258.136,True,89.86,True,2729.454,,
J_0134,4m_los,True,470.925,True,4697.313,True,302.683,True,89.07,True,5564.02,,
J_0135,4m_los,True,817.091,True,2729.987,True,256.494,True,90.313,True,3898.632,,
J_0136,4m_los,True,916.276,True,4697.356,True,259.954,True,90.056,True,5967.857,,
J_0137,4m_los,True,959.892,True,2632.135,True,302.667,True,90.059,True,3989.782,,
J_0138,4m_los,True,3095.627,True,2610.399,True,259.342,True,89.947,True,6059.432,,
J_0139,4m_los,True,1851.99,True,2593.295,True,304.446,True,90.104,True,4844.216,,
J_0140,4m_los,True,119.191,True,2662.333,True,258.261,True,89.948,True,3134.533,,
J_0141,4m_los,True,2009.305,True,6622.643,True,301.876,True,91.058,True,9030.093,,
J_0142,4m_los,True,351.444,True,4636.424,True,303.492,True,88.45,True,5384.316,,
J_0143,4m_los,True,139.61,True,2732.937,True,257.855,True,90.075,True,3224.285,,
J_0144,4m_los,True,462.031,True,3353.498,True,258.457,True,90.117,True,4169.088,,
J_0145,4m_los,True,552.292,True,4703.512,True,258.291,True,90.281,True,5609.024,,
J_0146,4m_los,True,49.309,True,4943.675,True,290.624,True,90.053,True,5383.544,,
J_0147,4m_los,True,697.625,True,3734.829,True,218.789,True,90.946,True,4754.026,,
J_0148,4m_los,True,57.194,True,5025.779,True,246.436,True,91.154,True,5429.464,,
J_0149,4m_los,True,1578.425,True,4674.884,True,245.091,True,90.306,True,6598.622,,
J_0150,4m_los,True,1637.14,True,3943.937,True,241.98,True,90.048,True,5925.401,,
J_0151,4m_los,True,3003.368,True,5369.7,True,330.228,True,90.33,True,8804.558,,
J_0152,4m_los,True,2104.396,True,2622.614,True,285.232,True,134.94,True,5159.088,,
J_0153,4m_los,True,1892.47,True,3915.06,True,284.178,True,90.192,True,6194.224,,
J_0154,4m_los,True,1265.371,True,2606.826,True,286.299,True,90.225,True,4259.344,,
J_0155,4m_los,True,1302.373,True,4638.795,True,287.702,True,89.958,True,6329.293,,
J_0156,4m_los,True,96.38,True,6743.665,True,287.793,True,90.169,True,7228.876,,
J_0157,4m_los,True,487.593,True,6670.448,True,284.73,True,90.028,True,7544.458,,
J_0158,4m_los,True,278.399,True,3951.412,True,513.177,True,225.26,True,4979.556,,
J_0159,4m_los,True,616.084,True,4650.396,True,244.247,True,88.351,True,5608.769,,
J_0160,4m_los,True,1703.305,True,2619.732,True,241.108,True,90.179,True,4663.492,,
J_0161,4m_los,True,48.377,True,8370.934,True,283.057,True,90.262,True,8804.506,,
J_0162,4m_los,True,1596.934,True,2641.274,True,280.348,True,90.35,True,4619.364,,
J_0163,4m_los,True,1222.251,True,4360.466,True,242.786,True,90.219,True,5925.243,,
J_0164,4m_los,True,1003.819,True,3365.936,True,282.603,True,89.142,True,4753.998,,
J_0165,4m_los,True,805.756,True,7931.03,True,324.044,True,90.035,True,9164.45,,
J_0166,4m_los,True,1186.889,True,2596.383,True,285.995,True,89.697,True,4169.343,,
J_0167,4m_los,True,1272.896,True,5432.642,True,287.493,True,90.515,True,7094.05,,
J_0168,4m_los,True,335.567,True,6688.308,True,236.584,True,89.658,True,7362.973,,
J_0169,4m_los,True,412.635,True,2381.977,True,281.152,True,90.018,True,3178.644,,
J_0170,4m_los,True,474.946,True,2630.237,True,239.026,True,89.979,True,3448.036,,
J_0171,4m_los,True,2293.036,True,3963.546,True,240.113,True,90.301,True,6598.591,,
J_0172,4m_los,True,323.317,True,3907.119,True,242.005,True,90.141,True,4573.36,,
J_0173,4m_los,True,48.984,True,2254.456,True,277.294,True,89.899,True,2684.175,,
J_0174,4m_los,True,434.981,True,2625.94,True,291.057,True,87.262,True,3449.697,,
J_0175,4m_los,True,789.259,True,4656.499,True,286.392,True,90.063,True,5834.433,,
J_0176,4m_los,True,2894.688,True,2647.779,True,324.57,True,90.497,True,5970.769,,
J_0177,4m_los,True,926.797,True,3348.236,True,333.972,True,90.186,True,4709.035,,
J_0178,4m_los,True,1971.134,True,3343.23,True,282.245,True,89.886,True,5699.341,,
J_0179,4m_los,True,65.936,True,2680.007,True,243.166,True,88.856,True,3088.59,,
J_0180,4m_los,True,1173.715,True,4635.853,True,280.221,True,90.097,True,6193.111,,
J_0181,4m_los,True,1221.699,True,4673.327,True,244.894,True,89.289,True,6238.584,,
J_0182,4m_los,True,1303.318,True,3378.322,True,241.219,True,90.15,True,5023.567,,
J_0183,4m_los,True,383.58,True,2632.513,True,243.364,True,90.054,True,3358.471,,
J_0184,4m_los,True,2188.135,True,3886.26,True,243.136,True,90.365,True,6418.101,,
J_0185,4m_los,True,57.1,True,2062.227,True,279.577,True,90.158,True,2503.31,,
J_0186,4m_los,True,3543.836,True,2620.315,True,242.529,True,91.042,True,6509.532,,
J_0187,4m_los,True,58.462,True,4267.064,True,244.832,True,90.144,True,4665.068,,
J_0188,4m_los,True,426.033,True,4750.52,True,292.832,True,90.059,True,5564.12,,
J_0189,4m_los,True,764.108,True,2614.779,True,244.729,True,90.093,True,3718.386,,
J_0190,4m_los,True,820.335,True,2648.43,True,245.305,True,90.127,True,3808.368,,
J_0191,4m_los,True,1653.49,True,3969.869,True,294.752,True,90.117,True,6013.523,,
J_0192,4m_los,True,967.138,True,3494.768,True,331.446,True,90.153,True,4888.142,,
J_0193,4m_los,True,46.255,True,3418.989,True,293.903,True,90.052,True,3854.367,,
J_0194,4m_los,True,151.135,True,3358.34,True,294.389,True,90.103,True,3898.084,,
J_0195,4m_los,True,220.396,True,3381.974,True,291.599,True,90.132,True,3989.736,,
J_0196,4m_los,True,183.761,True,3460.993,True,293.208,True,90.26,True,4032.872,,
J_0197,4m_los,True,279.954,True,2729.627,True,253.653,True,90.206,True,3358.919,,
J_0198,4m_los,True,128.346,True,4647.248,True,244.047,True,89.066,True,5112.782,,
J_0199,4m_los,True,430.64,True,2630.097,True,248.137,True,91.258,True,3404.859,,
J_0200,4m_los,True,2278.036,True,3893.738,True,287.611,True,90.097,True,6554.59,,
