trial_id,condition,scan_success,scan_ms,connect_success,connect_ms,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_stage,failure_reason
J_0059,1m_los,True,165.559,True,3381.666,True,301.574,True,90.207,True,3943.321,,
J_0060,1m_los,True,222.703,True,4629.533,True,301.83,True,90.026,True,5248.143,,
J_0061,1m_los,True,1317.663,True,4613.938,True,571.957,True,224.847,True,6733.314,,
J_0062,1m_los,True,1161.076,True,3915.027,True,346.853,True,90.263,True,5518.215,,
J_0063,1m_los,True,199.651,True,2626.289,True,302.143,True,90.191,True,3223.108,,
J_0064,1m_los,True,507.29,True,2679.152,True,302.16,True,90.249,True,3583.224,,
J_0065,1m_los,True,49.342,True,2281.429,True,258.398,True,89.71,True,2682.862,,
J_0066,1m_los,True,48.514,True,2192.045,True,302.591,True,89.895,True,2638.334,,
J_0067,1m_los,True,53.827,True,2952.963,True,301.4,True,90.019,True,3403.651,,
J_0068,1m_los,True,1445.304,True,2686.707,True,301.878,True,89.876,True,4529.125,,
J_0069,1m_los,True,1538.568,True,5968.569,True,257.98,True,89.948,True,7859.129,,
J_0070,1m_los,True,891.574,True,3375.529,True,348.006,True,89.915,True,4709.113,,
J_0071,1m_los,True,2957.995,True,2613.819,True,303.002,True,90.092,True,5969.21,,
J_0072,1m_los,True,1029.685,True,2607.56,True,302.266,True,90.198,True,4033.91,,
J_0073,1m_los,True,1085.737,True,3496.85,True,257.121,True,90.598,True,4934.296,,
J_0074,1m_los,True,166.421,True,3335.192,True,303.028,True,90.226,True,3898.924,,
J_0075,1m_los,True,209.746,True,3338.061,True,301.354,True,90.127,True,3943.827,,
J_0076,1m_los,True,1059.559,True,3883.563,True,256.657,True,90.035,True,5294.566,,
J_0077,1m_los,True,49.787,True,2729.563,True,259.839,True,90.031,True,3133.654,,
J_0078,1m_los,True,2428.947,True,3366.412,True,259.861,True,89.955,True,6148.672,,
J_0079,1m_los,True,495.732,True,4625.602,True,258.229,True,90.233,True,5474.144,,
J_0080,1m_los,True,101.302,True,2094.852,True,258.434,True,90.186,True,2548.845,,
J_0081,1m_los,True,328.784,True,2634.855,True,301.048,True,90.316,True,3359.76,,
J_0082,1m_los,True,677.679,True,3408.826,True,259.65,True,90.222,True,4440.778,,
J_0083,1m_los,True,730.108,True,2638.495,True,259.014,True,89.078,True,3720.572,,
J_0084,1m_los,True,76.823,True,3021.084,True,255.791,True,89.992,True,3448.623,,
J_0085,1m_los,True,885.871,True,3336.075,True,303.727,True,89.255,True,4619.51,,
J_0086,1m_los,True,895.743,True,5395.892,True,302.983,True,90.056,True,6688.921,,
J_0087,1m_los,True,986.28,True,4630.129,True,257.607,True,90.186,True,5968.645,,
J_0088,1m_los,True,1811.333,True,3895.785,True,301.336,True,90.228,True,6103.464,,
J_0089,1m_los,True,1121.116,True,4629.172,True,259.354,True,90.1,True,6103.366,,
J_0090,1m_los,True,1215.004,True,2599.416,True,259.789,True,90.062,True,4168.455,,
J_0091,1m_los,True,1273.893,True,2631.418,True,303.837,True,89.869,True,4303.648,,
J_0092,1m_los,True,57.368,True,3938.814,True,258.012,True,91.267,True,4349.077,,
J_0093,1m_los,True,130.298,True,3911.279,True,258.418,True,135.248,True,4439.87,,
J_0094,1m_los,True,79.6,True,1979.04,True,351.319,True,90.258,True,2503.663,,
J_0095,1m_los,True,57.469,True,4119.235,True,302.762,True,90.139,True,4573.564,,
J_0096,1m_los,True,69.899,True,2215.355,True,257.748,True,90.37,True,2638.599,,
J_0097,1m_los,True,63.309,True,2987.827,True,302.89,True,90.287,True,3449.31,,
J_0098,1m_los,True,682.648,True,2638.305,True,260.378,True,89.368,True,3674.205,,
J_0099,1m_los,True,48.401,True,2329.279,True,257.842,True,90.188,True,2729.106,,
J_0100,1m_los,True,48.003,True,3093.792,True,258.175,True,90.076,True,3494.619,,
J_0101,1m_los,True,862.542,True,4617.491,True,303.254,True,90.173,True,5879.184,,
J_0102,1m_los,True,1643.021,True,4647.319,True,259.86,True,89.915,True,6643.915,,
J_0103,1m_los,True,1729.744,True,4696.108,True,259.131,True,90.002,True,6779.213,,
J_0104,1m_los,True,2110.779,True,2651.093,True,257.884,True,90.201,True,5113.918,,
J_0105,1m_los,True,1908.992,True,2627.701,True,258.031,True,90.146,True,4889.799,,
J_0106,1m_los,True,971.62,True,2662.638,True,258.826,True,90.134,True,3988.351,,
J_0107,1m_los,True,293.301,True,3342.699,True,258.389,True,90.05,True,3989.159,,
J_0108,1m_los,True,350.665,True,2610.592,True,257.819,True,90.397,True,3313.653,,
J_0109,1m_los,True,48.314,True,2013.543,True,258.413,True,90.067,True,2414.481,,
J_0110,1m_los,True,58.324,True,4026.487,True,304.812,True,90.068,True,4483.772,,
J_0111,1m_los,True,270.504,True,2690.914,True,257.422,True,88.8,True,3312.091,,
J_0112,1m_los,True,1316.689,True,3895.425,True,303.179,True,90.09,True,5610.301,,
J_0113,1m_los,True,61.294,True,2226.959,True,300.547,True,90.144,True,2684.365,,
J_0114,1m_los,True,48.32,True,3048.095,True,304.14,True,90.211,True,3494.327,,
J_0115,1m_los,True,753.52,True,2612.181,True,303.705,True,90.258,True,3764.11,,
J_0116,1m_los,True,1538.322,True,4707.47,True,348.967,True,90.178,True,6689.173,,
J_0117,1m_los,True,919.343,True,2582.26,True,303.201,True,89.726,True,3898.738,,
J_0118,1m_los,True,955.955,True,2679.308,True,529.255,True,224.908,True,4393.729,,
J_0119,1m_los,True,1053.824,True,2627.854,True,436.807,True,91.264,True,4214.837,,
J_0120,1m_los,True,1836.186,True,2608.853,True,259.896,True,90.315,True,4798.83,,
J_0121,1m_los,True,166.274,True,2616.387,True,256.657,True,90.204,True,3134.321,,
J_0122,1m_los,True,3963.744,True,2641.028,True,305.42,True,89.965,True,7003.939,,
J_0123,1m_los,True,306.49,True,4634.804,True,257.084,True,90.264,True,5293.438,,
J_0124,1m_los,True,122.435,True,2614.151,True,257.195,True,90.155,True,3088.859,,
J_0125,1m_los,True,430.795,True,2619.507,True,304.054,True,90.059,True,3448.356,,
J_0126,1m_los,True,66.893,True,2041.435,True,302.841,True,90.237,True,2505.191,,
J_0127,1m_los,True,68.025,True,2128.225,True,259.065,True,135.06,True,2594.729,,
J_0128,1m_los,True,1594.969,True,6631.888,True,257.781,True,90.128,True,8579.223,,
J_0129,1m_los,True,50.642,True,2236.714,True,302.366,True,90.277,True,2684.444,,
J_0130,1m_los,True,46.28,True,2286.745,True,256.674,True,90.142,True,2684.561,,
J_0131,1m_los,True,46.677,True,2376.67,True,257.522,True,90.203,True,2775.738,,
J_0132,1m_los,True,828.532,True,3349.783,True,256.762,True,90.348,True,4529.871,,
J_0133,1m_los,True,900.03,True,5346.986,True,302.905,True,90.117,True,6643.909,,
J_0134,1m_los,True,1697.58,True,2658.455,True,302.704,True,89.991,True,4753.326,,
J_0135,1m_los,True,46.845,True,7460.158,True,302.243,True,90.028,True,7903.936,,
J_0136,1m_los,True,882.452,True,2617.917,True,304.143,True,90.078,True,3898.899,,
J_0137,1m_los,True,251.666,True,2618.259,True,258.527,True,134.915,True,3268.085,,
J_0138,1m_los,True,1287.862,True,2708.5,True,257.959,True,90.006,True,4348.338,,
J_0139,1m_los,True,49.271,True,2685.624,True,303.923,True,89.983,True,3133.099,,
J_0140,1m_los,True,1148.299,True,4692.594,True,304.101,True,89.097,True,6238.346,,
J_0141,1m_los,True,503.93,True,2637.442,True,258.531,True,90.006,True,3494.025,,
J_0142,1m_los,True,262.828,True,3958.484,True,257.955,True,90.073,True,4573.886,,
J_0143,1m_los,True,1603.362,True,2618.286,True,303.291,True,89.899,True,4619.373,,
J_0144,1m_los,True,42.266,True,4267.54,True,260.963,True,89.845,True,4664.438,,
J_0145,1m_los,True,49.3,True,3046.984,True,303.117,True,90.007,True,3493.562,,
J_0146,1m_los,True,783.818,True,2626.991,True,302.677,True,90.44,True,3809.05,,
J_0147,1m_los,True,845.539,True,3331.761,True,256.84,True,90.106,True,4528.624,,
J_0148,1m_los,True,2953.025,True,4644.329,True,301.965,True,90.294,True,7993.771,,
J_0149,1m_los,True,1020.423,True,3335.235,True,258.207,True,88.362,True,4708.553,,
J_0150,1m_los,True,1079.006,True,2647.447,True,258.742,True,134.714,True,4123.697,,
J_0151,1m_los,True,1126.768,True,3364.794,True,257.478,True,89.959,True,4843.14,,
J_0152,1m_los,True,940.864,True,3909.944,True,302.817,True,89.672,True,5247.804,,
J_0153,1m_los,True,1274.286,True,2631.617,True,257.507,True,90.095,True,4258.366,,
J_0154,1m_los,True,112.232,True,2578.761,True,303.353,True,91.257,True,3090.116,,
J_0155,1m_los,True,403.28,True,2602.132,True,304.866,True,90.726,True,3404.765,,
J_0156,1m_los,True,61.842,True,1999.595,True,257.721,True,89.944,True,2414.476,,
J_0157,1m_los,True,44.347,True,4088.032,True,301.938,True,89.72,True,4528.605,,
J_0158,1m_los,True,45.852,True,2106.232,True,301.763,True,89.813,True,2548.987,,
J_0159,1m_los,True,64.761,True,2943.297,True,300.788,True,89.931,True,3403.902,,
J_0160,1m_los,True,648.022,True,2628.119,True,302.836,True,90.258,True,3673.7,,
J_0161,1m_los,True,56.955,True,6367.177,True,304.206,True,90.206,True,6823.709,,
J_0162,1m_los,True,798.506,True,2612.771,True,347.391,True,89.88,True,3853.133,,
J_0163,1m_los,True,891.505,True,5354.022,True,348.323,True,90.012,True,6688.285,,
J_0164,1m_los,True,940.337,True,3416.883,True,391.715,True,225.963,True,4979.348,,
J_0165,1m_los,True,58.124,True,3308.161,True,258.611,True,90.347,True,3719.488,,
J_0166,1m_los,True,840.023,True,5900.771,True,301.756,True,90.328,True,7138.1,,
J_0167,1m_los,True,1170.955,True,2645.174,True,303.522,True,90.127,True,4213.785,,
J_0168,1m_los,True,1230.376,True,2631.266,True,301.466,True,90.073,True,4258.632,,
J_0169,1m_los,True,47.422,True,3903.046,True,303.151,True,90.286,True,4348.987,,
J_0170,1m_los,True,48.01,True,2688.245,True,393.613,True,90.312,True,3223.64,,
J_0171,1m_los,True,1140.402,True,2676.361,True,257.628,True,90.289,True,4169.142,,
J_0172,1m_los,True,1244.705,True,4642.754,True,256.774,True,90.211,True,6239.628,,
J_0173,1m_los,True,554.847,True,3351.447,True,257.859,True,90.097,True,4258.269,,
J_0174,1m_los,True,649.239,True,6676.602,True,303.866,True,89.962,True,7724.152,,
J_0175,1m_los,True,46.383,True,4309.693,True,302.349,True,91.33,True,4754.247,,
J_0176,1m_los,True,793.657,True,2619.138,True,301.9,True,90.058,True,3810.019,,
J_0177,1m_los,True,858.325,True,2598.281,True,302.176,True,135.126,True,3898.698,,
J_0178,1m_los,True,935.463,True,2612.011,True,301.194,True,90.126,True,3943.091,,
J_0179,1m_los,True,1722.837,True,3893.002,True,301.214,True,90.249,True,6013.023,,
J_0180,1m_los,True,1077.847,True,2602.939,True,258.092,True,89.97,True,4033.255,,
J_0181,1m_los,True,1136.273,True,2633.585,True,259.082,True,90.21,True,4122.739,,
J_0182,1m_los,True,1190.023,True,2625.699,True,261.568,True,88.673,True,4169.48,,
J_0183,1m_los,True,1251.319,True,2611.111,True,257.762,True,90.219,True,4214.471,,
J_0184,1m_los,True,53.376,True,4662.293,True,304.211,True,90.198,True,5114.955,,
J_0185,1m_los,True,1135.523,True,4660.092,True,259.39,True,90.002,True,6148.707,,
J_0186,1m_los,True,446.731,True,2604.399,True,258.905,True,88.815,True,3403.395,,
J_0187,1m_los,True,47.443,True,2868.774,True,257.309,True,89.992,True,3268.301,,
J_0188,1m_los,True,558.646,True,4652.16,True,303.098,True,90.095,True,5608.205,,
J_0189,1m_los,True,48.459,True,2237.252,True,259.044,True,90.007,True,2639.235,,
J_0190,1m_los,True,436.798,True,3964.065,True,302.776,True,90.166,True,4798.228,,
J_0191,1m_los,True,1515.395,True,2660.259,True,258.186,True,91.355,True,4529.368,,
J_0192,1m_los,True,829.092,True,2672.658,True,302.318,True,90.22,True,3899.344,,
J_0193,1m_los,True,879.59,True,2621.368,True,299.484,True,90.061,True,3897.721,,
J_0194,1m_los,True,940.176,True,3370.072,True,302.786,True,90.088,True,4708.001,,
J_0195,1m_los,True,732.19,True,2633.807,True,258.123,True,90.205,True,3718.168,,
J_0196,1m_los,True,115.465,True,2622.324,True,301.321,True,90.052,True,3133.777,,
J_0197,1m_los,True,1149.233,True,2622.053,True,302.387,True,91.134,True,4169.7,,
J_0198,1m_los,True,1201.021,True,2616.261,True,303.381,True,89.914,True,4215.043,,
J_0199,1m_los,True,1298.824,True,4677.778,True,259.318,True,89.879,True,6329.553,,
J_0200,1m_los,True,73.692,True,2618.549,True,256.952,True,91.185,True,3044.685,,
