trial_id,condition,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_reason
JS_0096,1m_los,True,79.132,True,90.335,True,169.483,
JS_0097,1m_los,True,79.206,True,90.174,True,169.396,
JS_0098,1m_los,True,78.919,True,90.21,True,169.146,
JS_0099,1m_los,True,78.953,True,90.168,True,169.137,
JS_0100,1m_los,True,79.29,True,89.954,True,169.257,
JS_0101,1m_los,True,79.334,True,90.063,True,169.409,
JS_0102,1m_los,True,79.265,True,90.123,True,169.401,
JS_0103,1m_los,True,79.361,True,89.855,True,169.23,
JS_0104,1m_los,True,79.411,True,89.91,True,169.333,
JS_0105,1m_los,True,80.372,True,88.746,True,169.131,
JS_0106,1m_los,True,79.604,True,90.016,True,169.633,
JS_0107,1m_los,True,77.991,True,91.33,True,169.335,
JS_0108,1m_los,True,79.02,True,90.257,True,169.291,
JS_0109,1m_los,True,79.418,True,89.782,True,169.213,
JS_0110,1m_los,True,79.77,True,89.996,True,169.779,
JS_0111,1m_los,True,78.761,True,90.232,True,169.006,
JS_0112,1m_los,True,79.463,True,89.945,True,169.421,
JS_0113,1m_los,True,77.942,True,91.418,True,169.374,
JS_0114,1m_los,True,79.072,True,90.073,True,169.158,
JS_0115,1m_los,True,79.471,True,90.205,True,169.69,
JS_0116,1m_los,True,79.259,True,89.896,True,169.168,
JS_0117,1m_los,True,79.45,True,90.112,True,169.575,
JS_0118,1m_los,True,79.376,True,89.93,True,169.319,
JS_0119,1m_los,True,79.424,True,89.826,True,169.265,
JS_0120,1m_los,True,78.058,True,90.968,True,169.043,
JS_0121,1m_los,True,79.782,True,89.765,True,169.56,
JS_0122,1m_los,True,79.41,True,90.1,True,169.525,
JS_0123,1m_los,True,79.251,True,90.065,True,169.329,
JS_0124,1m_los,True,79.265,True,90.075,True,169.352,
JS_0125,1m_los,True,79.124,True,90.089,True,169.228,
JS_0126,1m_los,True,78.162,True,91.442,True,169.618,
JS_0127,1m_los,True,79.232,True,89.996,True,169.241,
JS_0128,1m_los,True,79.165,True,90.127,True,169.305,
JS_0129,1m_los,True,78.124,True,90.947,True,169.089,
JS_0130,1m_los,True,79.82,True,89.47,True,169.303,
JS_0131,1m_los,True,79.187,True,90.17,True,169.371,
JS_0132,1m_los,True,125.092,True,89.091,True,214.197,
JS_0133,1m_los,True,79.171,True,90.237,True,169.421,
JS_0134,1m_los,True,79.274,True,90.073,True,169.362,
JS_0135,1m_los,True,79.292,True,89.992,True,169.296,
JS_0136,1m_los,True,79.079,True,90.114,True,169.206,
JS_0137,1m_los,True,79.457,True,90.107,True,169.578,
JS_0138,1m_los,True,78.95,True,90.268,True,169.232,
JS_0139,1m_los,True,79.322,True,89.952,True,169.288,
JS_0140,1m_los,True,124.303,True,89.906,True,214.223,
JS_0141,1m_los,True,79.219,True,90.38,True,169.612,
JS_0142,1m_los,True,79.168,True,89.964,True,169.145,
JS_0143,1m_los,True,79.244,True,89.994,True,169.252,
JS_0144,1m_los,True,79.215,True,90.159,True,169.388,
JS_0145,1m_los,True,79.878,True,89.622,True,169.512,
JS_0146,1m_los,True,78.875,True,90.332,True,169.229,
JS_0147,1m_los,True,79.367,True,89.807,True,169.188,
JS_0148,1m_los,True,79.275,True,90.192,True,169.481,
JS_0149,1m_los,True,79.245,True,90.083,True,169.342,
JS_0150,1m_los,True,79.128,True,90.029,True,169.17,
JS_0151,1m_los,True,79.117,True,89.998,True,169.13,
JS_0152,1m_los,True,79.355,True,89.826,True,169.197,
JS_0153,1m_los,True,79.332,True,90.049,True,169.396,
JS_0154,1m_los,True,79.363,True,89.931,True,169.305,
JS_0155,1m_los,True,79.332,True,90.129,True,169.474,
JS_0156,1m_los,True,79.244,True,90.091,True,169.348,
JS_0157,1m_los,True,79.004,True,90.392,True,169.409,
JS_0158,1m_los,True,77.881,True,90.994,True,168.891,
JS_0159,1m_los,True,79.529,True,90.178,True,169.724,
JS_0160,1m_los,True,78.933,True,90.088,True,169.037,
JS_0161,1m_los,True,79.413,True,90.156,True,169.585,
JS_0162,1m_los,True,79.062,True,90.201,True,169.279,
JS_0163,1m_los,True,79.062,True,90.025,True,169.103,
JS_0164,1m_los,True,79.04,True,90.261,True,169.318,
JS_0165,1m_los,True,78.876,True,90.077,True,168.969,
JS_0166,1m_los,True,79.482,True,89.775,True,169.27,
JS_0167,1m_los,True,79.275,True,90.243,True,169.532,
JS_0168,1m_los,True,79.224,True,90.247,True,169.485,
JS_0169,1m_los,True,79.279,True,89.812,True,169.105,
JS_0170,1m_los,True,79.439,True,90.188,True,169.641,
JS_0171,1m_los,True,79.199,True,89.903,True,169.115,
JS_0172,1m_los,True,79.284,True,90.203,True,169.5,
JS_0173,1m_los,True,79.166,True,90.142,True,169.321,
JS_0174,1m_los,True,79.276,True,90.091,True,169.38,
JS_0175,1m_los,True,79.283,True,90.12,True,169.416,
JS_0176,1m_los,True,79.375,True,89.898,True,169.29,
JS_0177,1m_los,True,80.106,True,89.383,True,169.503,
JS_0178,1m_los,True,78.97,True,90.225,True,169.208,
JS_0179,1m_los,True,124.096,True,89.953,True,214.062,
JS_0180,1m_los,True,79.365,True,90.02,True,169.398,
JS_0181,1m_los,True,79.424,True,90.237,True,169.674,
JS_0182,1m_los,True,77.523,True,91.343,True,168.88,
JS_0183,1m_los,True,79.567,True,90.145,True,169.736,
JS_0184,1m_los,True,78.633,True,90.393,True,169.042,
JS_0185,1m_los,True,79.234,True,90.116,True,169.366,
JS_0186,1m_los,True,79.048,True,90.144,True,169.207,
JS_0187,1m_los,True,79.076,True,90.095,True,169.186,
JS_0188,1m_los,True,79.069,True,89.758,True,168.843,
JS_0189,1m_los,True,79.62,True,89.921,True,169.557,
JS_0190,1m_los,True,79.245,True,89.948,True,169.208,
JS_0191,1m_los,True,80.026,True,89.125,True,169.167,
JS_0192,1m_los,True,79.033,True,90.896,True,169.945,
JS_0193,1m_los,True,78.43,True,90.069,True,168.513,
JS_0194,1m_los,True,79.262,True,134.85,True,214.127,
JS_0195,1m_los,True,79.499,True,90.077,True,169.59,
JS_0196,1m_los,True,79.678,True,90.251,True,169.946,
JS_0197,1m_los,True,78.468,True,90.141,True,168.624,
JS_0198,1m_los,True,79.384,True,90.069,True,169.468,
JS_0199,1m_los,True,79.029,True,90.235,True,169.277,
JS_0200,1m_los,True,79.211,True,89.891,True,169.114,
JS_0201,1m_los,True,79.634,True,89.879,True,169.526,
JS_0202,1m_los,True,79.477,True,89.58,True,169.07,
JS_0203,1m_los,True,79.841,True,89.821,True,169.675,
JS_0204,1m_los,True,79.201,True,90.121,True,169.333,
JS_0205,1m_los,True,79.166,True,90.299,True,169.478,
JS_0206,1m_los,True,79.312,True,89.948,True,169.273,
JS_0207,1m_los,True,79.044,True,90.042,True,169.1,
JS_0208,1m_los,True,79.018,True,91.17,True,170.201,
JS_0209,1m_los,True,78.521,True,89.965,True,168.499,
JS_0210,1m_los,True,79.358,True,90.148,True,169.519,
JS_0211,1m_los,True,78.88,True,91.28,True,170.176,
JS_0212,1m_los,True,78.084,True,91.044,True,169.143,
JS_0213,1m_los,True,78.3,True,89.768,True,168.083,
JS_0214,1m_los,True,79.043,True,90.389,True,169.449,
JS_0215,1m_los,True,79.117,True,89.825,True,168.958,
JS_0216,1m_los,True,79.277,True,91.325,True,170.619,
JS_0217,1m_los,True,168.092,True,89.974,True,258.082,
JS_0218,1m_los,True,79.275,True,89.851,True,169.139,
JS_0219,1m_los,True,80.784,True,88.681,True,169.479,
JS_0220,1m_los,True,79.422,True,89.715,True,169.152,
JS_0221,1m_los,True,79.671,True,90.132,True,169.817,
JS_0222,1m_los,True,79.187,True,90.017,True,169.217,
JS_0223,1m_los,True,79.532,True,89.96,True,169.506,
JS_0224,1m_los,True,79.616,True,89.453,True,169.082,
JS_0225,1m_los,True,79.356,True,90.04,True,169.41,
JS_0226,1m_los,True,79.464,True,89.981,True,169.458,
JS_0227,1m_los,True,79.091,True,90.094,True,169.198,
JS_0228,1m_los,True,79.175,True,90.033,True,169.223,
JS_0229,1m_los,True,79.039,True,90.085,True,169.14,
JS_0230,1m_los,True,79.523,True,89.769,True,169.305,
JS_0231,1m_los,True,79.372,True,90.133,True,169.521,
JS_0232,1m_los,True,79.205,True,89.979,True,169.197,
JS_0233,1m_los,True,79.426,True,90.195,True,169.634,
JS_0234,1m_los,True,79.104,True,89.776,True,168.896,
JS_0235,1m_los,True,78.688,True,90.114,True,168.818,
JS_0236,1m_los,True,79.09,True,90.351,True,169.457,
JS_0237,1m_los,True,78.971,True,90.174,True,169.162,
JS_0238,1m_los,True,79.379,True,90.053,True,169.446,
JS_0239,1m_los,True,78.874,True,89.936,True,168.825,
JS_0240,1m_los,True,79.356,True,91.089,True,170.462,
JS_0241,1m_los,True,81.011,True,87.313,True,168.34,
JS_0242,1m_los,True,124.03,True,89.982,True,214.028,
JS_0243,1m_los,True,79.193,True,89.876,True,169.086,
JS_0244,1m_los,True,79.065,True,90.144,True,169.225,
JS_0245,1m_los,True,79.042,True,90.073,True,169.132,
JS_0246,1m_los,True,79.212,True,90.098,True,169.325,
JS_0247,1m_los,True,78.987,True,90.167,True,169.17,
JS_0248,1m_los,True,79.029,True,90.32,True,169.365,
JS_0249,1m_los,True,79.103,True,90.135,True,169.252,
JS_0250,1m_los,True,79.11,True,90.294,True,169.417,
JS_0251,1m_los,True,79.078,True,90.23,True,169.321,
JS_0252,1m_los,True,80.107,True,89.179,True,169.299,
JS_0253,1m_los,True,79.245,True,90.009,True,169.267,
JS_0254,1m_los,True,79.157,True,90.205,True,169.375,
JS_0255,1m_los,True,80.062,True,89.458,True,169.534,
JS_0256,1m_los,True,79.382,True,89.975,True,169.373,
JS_0257,1m_los,True,79.106,True,89.956,True,169.077,
JS_0258,1m_los,True,78.874,True,90.417,True,169.308,
JS_0259,1m_los,True,79.258,True,90.056,True,169.33,
JS_0260,1m_los,True,79.351,True,89.788,True,169.153,
JS_0261,1m_los,True,79.173,True,90.208,True,169.397,
JS_0262,1m_los,True,78.965,True,90.198,True,169.179,
JS_0263,1m_los,True,79.148,True,89.895,True,169.058,
JS_0264,1m_los,True,79.273,True,90.099,True,169.388,
JS_0265,1m_los,True,79.098,True,89.929,True,169.043,
JS_0266,1m_los,True,79.022,True,90.248,True,169.285,
JS_0267,1m_los,True,79.045,True,89.768,True,168.828,
JS_0268,1m_los,True,124.357,True,90.091,True,214.464,
JS_0269,1m_los,True,79.007,True,90.164,True,169.187,
JS_0270,1m_los,True,79.063,True,90.251,True,169.328,
JS_0271,1m_los,True,79.136,True,90.157,True,169.309,
JS_0272,1m_los,True,78.968,True,90.045,True,169.03,
JS_0273,1m_los,True,79.529,True,90.134,True,169.679,
JS_0274,1m_los,True,79.438,True,89.989,True,169.44,
JS_0275,1m_los,True,79.329,True,89.898,True,169.24,
JS_0276,1m_los,True,79.375,True,89.697,True,169.086,
JS_0277,1m_los,True,79.768,True,90.76,True,170.54,
JS_0278,1m_los,True,78.247,True,90.216,True,168.476,
JS_0279,1m_los,True,79.419,True,89.922,True,169.355,
JS_0280,1m_los,True,79.077,True,90.079,True,169.17,
JS_0281,1m_los,True,79.086,True,90.202,True,169.301,
JS_0282,1m_los,True,79.409,True,90.047,True,169.468,
JS_0283,1m_los,True,78.998,True,90.22,True,169.235,
JS_0284,1m_los,True,79.153,True,89.879,True,169.047,
JS_0285,1m_los,True,79.306,True,90.199,True,169.523,
JS_0286,1m_los,True,79.075,True,90.24,True,169.331,
JS_0287,1m_los,True,79.236,True,90.046,True,169.296,
JS_0288,1m_los,True,79.175,True,90.266,True,169.453,
JS_0289,1m_los,True,79.214,True,90.159,True,169.396,
JS_0290,1m_los,True,79.048,True,89.998,True,169.062,
JS_0291,1m_los,True,78.834,True,90.27,True,169.12,
JS_0292,1m_los,True,78.964,True,91.32,True,170.298,
JS_0293,1m_los,True,78.294,True,89.874,True,168.185,
JS_0294,1m_los,True,80.328,True,90.076,True,170.419,
JS_0295,1m_los,True,77.93,True,90.322,True,168.269,
JS_0296,1m_los,True,79.036,True,90.155,True,169.205,
JS_0297,1m_los,True,79.041,True,89.99,True,169.047,
JS_0298,1m_los,True,79.246,True,90.076,True,169.337,
JS_0299,1m_los,True,77.89,True,91.314,True,169.22,
JS_0300,1m_los,True,80.196,True,88.722,True,168.933,
JS_0301,1m_los,True,79.362,True,89.979,True,169.357,
JS_0302,1m_los,True,79.344,True,89.944,True,169.304,
JS_0303,1m_los,True,79.155,True,90.278,True,169.449,
JS_0304,1m_los,True,79.116,True,89.921,True,169.052,
JS_0305,1m_los,True,78.926,True,90.201,True,169.142,
JS_0306,1m_los,True,79.1,True,90.185,True,169.301,
JS_0307,1m_los,True,79.023,True,90.19,True,169.23,
JS_0308,1m_los,True,79.171,True,90.188,True,169.373,
JS_0309,1m_los,True,78.851,True,90.277,True,169.144,
JS_0310,1m_los,True,78.731,True,90.12,True,168.869,
JS_0311,1m_los,True,79.216,True,90.382,True,169.615,
JS_0312,1m_los,True,79.344,True,90.108,True,169.465,
JS_0313,1m_los,True,78.997,True,90.195,True,169.206,
JS_0314,1m_los,True,79.466,True,89.923,True,169.402,
JS_0315,1m_los,True,79.261,True,90.242,True,169.516,
JS_0316,1m_los,True,78.965,True,89.877,True,168.854,
JS_0317,1m_los,True,79.575,True,89.842,True,169.43,
JS_0318,1m_los,True,79.513,True,89.987,True,169.513,
JS_0319,1m_los,True,79.179,True,89.899,True,169.091,
JS_0320,1m_los,True,79.578,True,89.963,True,169.553,
JS_0321,1m_los,True,79.229,True,89.959,True,169.201,
JS_0322,1m_los,True,80.118,True,89.397,True,169.528,
JS_0323,1m_los,True,79.218,True,90.31,True,169.542,
JS_0324,1m_los,True,79.073,True,90.115,True,169.226,
JS_0325,1m_los,True,79.122,True,90.12,True,169.256,
JS_0326,1m_los,True,79.37,True,90.21,True,169.593,
JS_0327,1m_los,True,79.274,True,90.038,True,169.325,
JS_0328,1m_los,True,79.131,True,90.336,True,169.48,
JS_0329,1m_los,True,79.228,True,89.96,True,169.2,
JS_0330,1m_los,True,79.366,True,90.087,True,169.466,
JS_0331,1m_los,True,79.069,True,90.848,True,169.931,
JS_0332,1m_los,True,78.376,True,89.774,True,168.165,
JS_0333,1m_los,True,79.374,True,90.19,True,169.606,
JS_0334,1m_los,True,79.082,True,90.098,True,169.201,
JS_0335,1m_los,True,79.344,True,90.044,True,169.402,
JS_0336,1m_los,True,79.399,True,90.03,True,169.443,
JS_0337,1m_los,True,79.172,True,89.852,True,169.039,
JS_0338,1m_los,True,80.348,True,89.187,True,169.549,
JS_0339,1m_los,True,79.077,True,90.195,True,169.289,
JS_0340,1m_los,True,78.842,True,90.19,True,169.048,
JS_0341,1m_los,True,79.193,True,89.874,True,169.08,
JS_0342,1m_los,True,79.53,True,89.959,True,169.501,
JS_0343,1m_los,True,79.185,True,90.067,True,169.268,
JS_0344,1m_los,True,79.113,True,91.081,True,170.207,
JS_0345,1m_los,True,78.439,True,90.026,True,168.478,
JS_0346,1m_los,True,79.316,True,89.977,True,169.306,
JS_0347,1m_los,True,79.26,True,90.767,True,170.043,
JS_0348,1m_los,True,78.269,True,91.053,True,169.339,
JS_0349,1m_los,True,78.298,True,90.095,True,168.41,
JS_0350,1m_los,True,78.57,True,90.137,True,168.724,
JS_0351,1m_los,True,78.91,True,90.24,True,169.166,
JS_0352,1m_los,True,79.66,True,89.876,True,169.55,
JS_0353,1m_los,True,79.275,True,90.104,True,169.392,
JS_0354,1m_los,True,79.008,True,90.503,True,169.533,
JS_0355,1m_los,True,79.106,True,89.951,True,169.069,
JS_0356,1m_los,True,81.099,True,88.173,True,169.286,
JS_0357,1m_los,True,79.328,True,90.094,True,169.435,
JS_0358,1m_los,True,78.951,True,90.136,True,169.106,
JS_0359,1m_los,True,79.274,True,90.849,True,170.138,
JS_0360,1m_los,True,78.572,True,91.886,True,170.472,
JS_0361,1m_los,True,77.402,True,90.064,True,167.479,
JS_0362,1m_los,True,79.207,True,90.127,True,169.346,
JS_0363,1m_los,True,79.101,True,90.166,True,169.281,
JS_0364,1m_los,True,79.272,True,134.914,True,214.2,
JS_0365,1m_los,True,79.589,True,89.928,True,169.531,
JS_0366,1m_los,True,123.989,True,90.208,True,214.213,
JS_0367,1m_los,True,79.186,True,90.104,True,169.306,
JS_0368,1m_los,True,78.871,True,90.044,True,168.932,
JS_0369,1m_los,True,79.513,True,89.702,True,169.231,
JS_0370,1m_los,True,79.014,True,90.143,True,169.173,
JS_0371,1m_los,True,79.154,True,90.471,True,169.64,
JS_0372,1m_los,True,80.008,True,89.365,True,169.387,
JS_0373,1m_los,True,78.981,True,90.285,True,169.279,
JS_0374,1m_los,True,79.236,True,89.839,True,169.088,
JS_0375,1m_los,True,79.332,True,90.259,True,169.609,
JS_0376,1m_los,True,78.956,True,89.982,True,168.951,
JS_0377,1m_los,True,79.316,True,90.215,True,169.544,
JS_0378,1m_los,True,78.829,True,90.424,True,169.268,
JS_0379,1m_los,True,79.172,True,90.116,True,169.301,
JS_0380,1m_los,True,79.115,True,90.387,True,169.523,
JS_0381,1m_los,True,79.018,True,89.978,True,169.012,
JS_0382,1m_los,True,79.281,True,90.199,True,169.493,
JS_0383,1m_los,True,79.279,True,90.11,True,169.404,
JS_0384,1m_los,True,79.18,True,89.873,True,169.066,
JS_0385,1m_los,True,79.435,True,90.153,True,169.602,
JS_0386,1m_los,True,79.099,True,89.996,True,169.109,
JS_0387,1m_los,True,79.311,True,91.013,True,170.343,
JS_0388,1m_los,True,78.383,True,90.215,True,168.615,
JS_0389,1m_los,True,79.427,True,90.038,True,169.479,
JS_0390,1m_los,True,79.132,True,90.009,True,169.153,
JS_0391,1m_los,True,79.274,True,89.968,True,169.258,
JS_0392,1m_los,True,79.289,True,90.476,True,169.78,
JS_0393,1m_los,True,78.964,True,90.098,True,169.075,
JS_0394,1m_los,True,79.258,True,90.137,True,169.407,
JS_0395,1m_los,True,79.145,True,90.154,True,169.31,
JS_0396,1m_los,True,79.187,True,90.926,True,170.127,
JS_0397,1m_los,True,78.293,True,90.242,True,168.548,
JS_0398,1m_los,True,124.078,True,90.143,True,214.234,
JS_0399,1m_los,True,124.408,True,89.731,True,214.152,
JS_0400,1m_los,True,79.559,True,89.822,True,169.394,
JS_0401,1m_los,True,79.409,True,89.968,True,169.39,
JS_0402,1m_los,True,79.084,True,90.269,True,169.364,
JS_0403,1m_los,True,79.045,True,90.154,True,169.212,
JS_0404,1m_los,True,79.372,True,90.358,True,169.744,
JS_0405,1m_los,True,79.042,True,90.032,True,169.089,
JS_0406,1m_los,True,79.203,True,90.088,True,169.304,
JS_0407,1m_los,True,79.342,True,89.945,True,169.3,
JS_0408,1m_los,True,79.044,True,90.29,True,169.35,
JS_0409,1m_los,True,78.992,True,90.139,True,169.144,
JS_0410,1m_los,True,79.33,True,90.312,True,169.656,
JS_0411,1m_los,True,78.99,True,90.247,True,169.251,
JS_0412,1m_los,True,79.218,True,90.033,True,169.264,
JS_0413,1m_los,True,79.246,True,89.824,True,169.083,
JS_0414,1m_los,True,79.543,True,90.133,True,169.691,
JS_0415,1m_los,True,79.038,True,90.128,True,169.179,
JS_0416,1m_los,True,79.526,True,90.202,True,169.743,
JS_0417,1m_los,True,78.835,True,90.2,True,169.05,
JS_0418,1m_los,True,79.329,True,90.87,True,170.212,
JS_0419,1m_los,True,78.586,True,90.066,True,168.665,
JS_0420,1m_los,True,79.061,True,90.272,True,169.347,
JS_0421,1m_los,True,78.913,True,90.293,True,169.243,
JS_0422,1m_los,True,79.293,True,89.883,True,169.188,
JS_0423,1m_los,True,79.411,True,90.095,True,169.519,
JS_0424,1m_los,True,79.35,True,135.632,True,214.995,
JS_0425,1m_los,True,78.526,True,89.811,True,168.355,
JS_0426,1m_los,True,79.515,True,90.244,True,169.773,
JS_0427,1m_los,True,80.162,True,89.063,True,169.237,
JS_0428,1m_los,True,79.219,True,90.13,True,169.362,
JS_0429,1m_los,True,79.047,True,90.265,True,169.325,
JS_0430,1m_los,True,79.196,True,90.139,True,169.348,
JS_0431,1m_los,True,79.374,True,89.944,True,169.331,
JS_0432,1m_los,True,79.216,True,89.919,True,169.15,
JS_0433,1m_los,True,79.4,True,90.146,True,169.559,
JS_0434,1m_los,True,79.4,True,90.108,True,169.522,
JS_0435,1m_los,True,79.139,True,90.072,True,169.224,
JS_0436,1m_los,True,79.129,True,90.217,True,169.359,
JS_0437,1m_los,True,79.243,True,90.098,True,169.354,
JS_0438,1m_los,True,79.108,True,90.194,True,169.315,
JS_0439,1m_los,True,79.409,True,90.06,True,169.483,
JS_0440,1m_los,True,78.887,True,90.165,True,169.065,
JS_0441,1m_los,True,79.489,True,90.006,True,169.508,
JS_0442,1m_los,True,79.076,True,90.19,True,169.279,
JS_0443,1m_los,True,79.141,True,89.788,True,168.942,
JS_0444,1m_los,True,80.645,True,89.219,True,169.877,
JS_0445,1m_los,True,79.282,True,90.073,True,169.368,
JS_0446,1m_los,True,79.163,True,90.077,True,169.252,
JS_0447,1m_los,True,79.058,True,90.242,True,169.313,
JS_0448,1m_los,True,78.903,True,90.318,True,169.233,
JS_0449,1m_los,True,79.231,True,90.195,True,169.439,
JS_0450,1m_los,True,78.866,True,90.351,True,169.23,
JS_0451,1m_los,True,80.156,True,89.054,True,169.222,
JS_0452,1m_los,True,79.369,True,90.217,True,169.599,
JS_0453,1m_los,True,79.066,True,90.1,True,169.179,
JS_0454,1m_los,True,79.311,True,90.126,True,169.451,
JS_0455,1m_los,True,79.236,True,90.207,True,169.456,
JS_0456,1m_los,True,79.323,True,89.885,True,169.222,
JS_0457,1m_los,True,79.413,True,90.147,True,169.573,
JS_0458,1m_los,True,79.168,True,89.991,True,169.172,
JS_0459,1m_los,True,79.07,True,92.883,True,171.966,
JS_0460,1m_los,True,76.398,True,90.406,True,166.819,
JS_0461,1m_los,True,79.257,True,90.08,True,169.353,
JS_0462,1m_los,True,78.658,True,90.352,True,169.026,
JS_0463,1m_los,True,79.983,True,89.093,True,169.094,
