trial_id,condition,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_reason
JS_0045,7m_wall,True,124.496,True,90.175,True,214.683,
JS_0046,7m_wall,True,80.258,True,89.691,True,169.966,
JS_0047,7m_wall,True,123.498,True,89.879,True,213.39,
JS_0048,7m_wall,True,79.289,True,90.047,True,169.352,
JS_0049,7m_wall,True,79.194,True,90.099,True,169.31,
JS_0050,7m_wall,True,79.126,True,90.122,True,169.264,
JS_0051,7m_wall,True,80.21,True,134.053,True,214.279,
JS_0052,7m_wall,True,123.954,True,90.309,True,214.278,
JS_0053,7m_wall,True,79.033,True,90.124,True,169.171,
JS_0054,7m_wall,True,79.328,True,90.118,True,169.461,
JS_0055,7m_wall,True,78.79,True,90.427,True,169.23,
JS_0056,7m_wall,True,78.883,True,90.357,True,169.254,
JS_0057,7m_wall,True,79.893,True,89.255,True,169.164,
JS_0058,7m_wall,True,79.969,True,89.024,True,169.008,
JS_0059,7m_wall,True,169.096,True,90.212,True,259.323,
JS_0060,7m_wall,True,78.969,True,90.026,True,169.011,
JS_0061,7m_wall,True,78.954,True,135.302,True,214.272,
JS_0062,7m_wall,True,79.164,True,89.971,True,169.15,
JS_0063,7m_wall,True,124.366,True,89.958,True,214.341,
JS_0064,7m_wall,True,79.207,True,89.819,True,169.042,
JS_0065,7m_wall,True,79.184,True,90.068,True,169.267,
JS_0066,7m_wall,True,79.235,True,89.985,True,169.235,
JS_0067,7m_wall,True,124.932,True,89.224,True,214.172,
JS_0068,7m_wall,True,79.191,True,90.107,True,169.314,
JS_0069,7m_wall,True,123.922,True,91.106,True,215.044,
JS_0070,7m_wall,True,78.17,True,90.061,True,168.247,
JS_0071,7m_wall,True,79.222,True,89.948,True,169.184,
JS_0072,7m_wall,True,79.483,True,180.325,True,259.83,
JS_0073,7m_wall,True,123.9,True,90.184,True,214.1,
JS_0074,7m_wall,True,79.195,True,89.952,True,169.161,
JS_0075,7m_wall,True,79.404,True,90.034,True,169.454,
JS_0076,7m_wall,True,124.43,True,90.063,True,214.506,
JS_0077,7m_wall,True,79.078,True,90.139,True,169.233,
JS_0078,7m_wall,True,78.915,True,90.039,True,168.971,
JS_0079,7m_wall,True,124.104,True,90.241,True,214.361,
JS_0080,7m_wall,True,79.213,True,90.046,True,169.275,
JS_0081,7m_wall,True,79.927,True,89.397,True,169.339,
JS_0082,7m_wall,True,78.848,True,90.285,True,169.145,
JS_0083,7m_wall,True,124.095,True,90.192,True,214.302,
JS_0084,7m_wall,True,78.982,True,90.186,True,169.183,
JS_0085,7m_wall,True,78.979,True,90.233,True,169.227,
JS_0086,7m_wall,True,79.797,True,134.136,True,213.949,
JS_0087,7m_wall,True,124.213,True,90.106,True,214.336,
JS_0088,7m_wall,True,123.906,True,90.002,True,213.923,
JS_0089,7m_wall,True,79.444,True,90.178,True,169.638,
JS_0090,7m_wall,True,79.188,True,89.871,True,169.075,
JS_0091,7m_wall,True,79.204,True,90.025,True,169.244,
JS_0092,7m_wall,True,124.25,True,89.96,True,214.225,
JS_0093,7m_wall,True,79.561,True,89.9,True,169.477,
JS_0094,7m_wall,True,78.411,True,90.128,True,168.555,
JS_0095,7m_wall,True,78.785,True,90.303,True,169.103,
JS_0096,7m_wall,True,79.2,True,90.042,True,169.258,
JS_0097,7m_wall,True,79.181,True,90.097,True,169.294,
JS_0098,7m_wall,True,78.99,True,90.191,True,169.197,
JS_0099,7m_wall,True,79.13,True,90.062,True,169.207,
JS_0100,7m_wall,True,78.891,True,90.325,True,169.232,
JS_0101,7m_wall,True,78.879,True,90.289,True,169.183,
JS_0102,7m_wall,True,79.121,True,90.098,True,169.234,
JS_0103,7m_wall,True,79.064,True,89.932,True,169.012,
JS_0104,7m_wall,True,79.972,True,135.147,True,215.136,
JS_0105,7m_wall,True,78.775,True,89.674,True,168.464,
JS_0106,7m_wall,True,79.07,True,90.193,True,169.28,
JS_0107,7m_wall,True,80.157,True,89.24,True,169.434,
JS_0108,7m_wall,True,79.043,True,90.182,True,169.237,
JS_0109,7m_wall,True,79.194,True,135.152,True,214.36,
JS_0110,7m_wall,True,79.348,True,90.075,True,169.435,
JS_0111,7m_wall,True,123.957,True,90.285,True,214.255,
JS_0112,7m_wall,True,124.459,True,90.075,True,214.547,
JS_0113,7m_wall,True,80.884,True,88.243,True,169.139,
JS_0114,7m_wall,True,79.308,True,90.084,True,169.405,
JS_0115,7m_wall,True,79.224,True,90.109,True,169.345,
JS_0116,7m_wall,True,79.193,True,90.288,True,169.493,
JS_0117,7m_wall,True,79.13,True,90.056,True,169.199,
JS_0118,7m_wall,True,79.187,True,90.086,True,169.285,
JS_0119,7m_wall,True,125.205,True,88.896,True,214.114,
JS_0120,7m_wall,True,79.797,True,89.694,True,169.504,
JS_0121,7m_wall,True,79.6,True,90.096,True,169.709,
JS_0122,7m_wall,True,78.986,True,90.309,True,169.309,
JS_0123,7m_wall,True,124.243,True,90.082,True,214.338,
JS_0124,7m_wall,True,79.159,True,90.079,True,169.251,
JS_0125,7m_wall,True,79.016,True,90.32,True,169.349,
JS_0126,7m_wall,True,79.249,True,134.851,True,214.114,
JS_0127,7m_wall,True,79.201,True,90.077,True,169.293,
JS_0128,7m_wall,True,78.87,True,90.676,True,169.56,
JS_0129,7m_wall,True,78.932,True,90.251,True,169.198,
JS_0130,7m_wall,True,79.014,True,90.231,True,169.261,
JS_0131,7m_wall,True,79.005,True,90.062,True,169.083,
JS_0132,7m_wall,True,79.349,True,89.928,True,169.293,
JS_0133,7m_wall,True,79.087,True,90.175,True,169.278,
JS_0134,7m_wall,True,79.132,True,90.089,True,169.239,
JS_0135,7m_wall,True,79.076,True,90.117,True,169.208,
JS_0136,7m_wall,True,79.241,True,89.892,True,169.147,
JS_0137,7m_wall,True,79.405,True,90.121,True,169.541,
JS_0138,7m_wall,True,79.045,True,90.086,True,169.146,
JS_0139,7m_wall,True,79.108,True,89.926,True,169.049,
JS_0140,7m_wall,True,79.137,True,90.28,True,169.433,
JS_0141,7m_wall,True,80.149,True,89.12,True,169.284,
JS_0142,7m_wall,True,79.408,True,90.073,True,169.497,
JS_0143,7m_wall,True,124.005,True,90.123,True,214.143,
JS_0144,7m_wall,True,78.968,True,90.38,True,169.364,
JS_0145,7m_wall,True,79.031,True,90.16,True,169.207,
JS_0146,7m_wall,True,123.932,True,90.025,True,213.972,
JS_0147,7m_wall,True,124.268,True,89.81,True,214.094,
JS_0148,7m_wall,True,124.014,True,90.082,True,214.111,
JS_0149,7m_wall,True,79.234,True,90.314,True,169.563,
JS_0150,7m_wall,True,78.964,True,90.195,True,169.174,
JS_0151,7m_wall,True,79.916,True,89.265,True,169.197,
JS_0152,7m_wall,True,79.093,True,89.979,True,169.087,
JS_0153,7m_wall,True,124.356,True,90.044,True,214.428,
JS_0154,7m_wall,True,79.117,True,89.854,True,168.987,
JS_0155,7m_wall,True,79.2,True,91.069,True,170.284,
JS_0156,7m_wall,True,77.834,True,90.395,True,168.245,
JS_0157,7m_wall,True,79.11,True,90.028,True,169.154,
JS_0158,7m_wall,True,79.15,True,89.939,True,169.106,
JS_0159,7m_wall,True,79.355,True,90.113,True,169.482,
JS_0160,7m_wall,True,78.788,True,90.37,True,169.173,
JS_0161,7m_wall,True,79.099,True,89.849,True,168.963,
JS_0162,7m_wall,True,79.227,True,89.967,True,169.208,
JS_0163,7m_wall,True,79.252,True,90.065,True,169.332,
JS_0164,7m_wall,True,79.067,True,90.764,True,169.849,
JS_0165,7m_wall,True,78.526,True,90.052,True,168.595,
JS_0166,7m_wall,True,79.248,True,90.075,True,169.339,
JS_0167,7m_wall,True,124.06,True,90.07,True,214.145,
JS_0168,7m_wall,True,79.223,True,90.129,True,169.367,
JS_0169,7m_wall,True,79.275,True,89.932,True,169.222,
JS_0170,7m_wall,True,80.191,True,89.003,True,169.209,
JS_0171,7m_wall,True,78.967,True,90.012,True,168.995,
JS_0172,7m_wall,True,124.085,True,90.078,True,214.178,
JS_0173,7m_wall,True,79.171,True,135.032,True,214.219,
JS_0174,7m_wall,True,78.269,True,90.168,True,168.452,
JS_0175,7m_wall,True,79.332,True,90.126,True,169.472,
JS_0176,7m_wall,True,79.192,True,89.887,True,169.093,
JS_0177,7m_wall,True,80.341,True,89.22,True,169.574,
JS_0178,7m_wall,True,80.102,True,88.899,True,169.016,
JS_0179,7m_wall,True,79.526,True,90.355,True,169.896,
JS_0180,7m_wall,True,79.156,True,89.946,True,169.117,
JS_0181,7m_wall,True,79.225,True,91.123,True,170.361,
JS_0182,7m_wall,True,78.491,True,90.096,True,168.6,
JS_0183,7m_wall,True,79.282,True,90.121,True,169.415,
JS_0184,7m_wall,True,79.233,True,91.367,True,170.613,
JS_0185,7m_wall,True,78.024,True,89.803,True,167.841,
JS_0186,7m_wall,True,79.272,True,90.122,True,169.409,
JS_0187,7m_wall,True,78.947,True,90.198,True,169.159,
JS_0188,7m_wall,True,79.215,True,89.946,True,169.176,
JS_0189,7m_wall,True,79.127,True,90.139,True,169.282,
JS_0190,7m_wall,True,78.924,True,90.063,True,169.002,
JS_0191,7m_wall,True,79.052,True,90.264,True,169.332,
JS_0192,7m_wall,True,79.126,True,89.891,True,169.032,
JS_0193,7m_wall,True,124.335,True,89.998,True,214.35,
JS_0194,7m_wall,True,79.175,True,89.902,True,169.092,
JS_0195,7m_wall,True,79.13,True,90.171,True,169.316,
JS_0196,7m_wall,True,79.068,True,90.146,True,169.229,
JS_0197,7m_wall,True,79.389,True,89.985,True,169.386,
JS_0198,7m_wall,True,79.16,True,89.782,True,168.957,
JS_0199,7m_wall,True,78.963,True,90.433,True,169.409,
JS_0200,7m_wall,True,79.467,True,134.982,True,214.462,
JS_0201,7m_wall,True,79.02,True,90.311,True,169.344,
JS_0202,7m_wall,True,124.95,True,89.383,True,214.347,
JS_0203,7m_wall,True,79.016,True,135.121,True,214.15,
JS_0204,7m_wall,True,79.376,True,90.119,True,169.508,
JS_0205,7m_wall,True,79.184,True,90.307,True,169.505,
JS_0206,7m_wall,True,79.05,True,90.861,True,169.925,
JS_0207,7m_wall,True,77.943,True,90.017,True,167.979,
JS_0208,7m_wall,True,124.293,True,90.003,True,214.311,
JS_0209,7m_wall,True,79.122,True,90.009,True,169.147,
JS_0210,7m_wall,True,79.196,True,90.081,True,169.294,
JS_0211,7m_wall,True,124.487,True,89.986,True,214.489,
JS_0212,7m_wall,True,79.219,True,89.913,True,169.148,
JS_0213,7m_wall,True,79.185,True,89.922,True,169.12,
JS_0214,7m_wall,True,124.36,True,90.678,True,215.051,
JS_0215,7m_wall,True,77.926,True,90.157,True,168.101,
JS_0216,7m_wall,True,79.238,True,91.383,True,170.638,
JS_0217,7m_wall,True,78.294,True,89.932,True,168.24,
JS_0218,7m_wall,True,79.499,True,89.975,True,169.488,
JS_0219,7m_wall,True,79.327,True,135.114,True,214.454,
JS_0220,7m_wall,True,79.229,True,90.16,True,169.402,
JS_0221,7m_wall,True,79.296,True,90.103,True,169.412,
JS_0222,7m_wall,True,79.144,True,90.276,True,169.434,
JS_0223,7m_wall,True,79.191,True,180.112,True,259.316,
JS_0224,7m_wall,True,79.318,True,90.235,True,169.567,
JS_0225,7m_wall,True,79.326,True,135.25,True,214.589,
JS_0226,7m_wall,True,78.845,True,92.169,True,171.03,
JS_0227,7m_wall,True,77.196,True,90.357,True,167.567,
JS_0228,7m_wall,True,79.275,True,89.924,True,169.212,
JS_0229,7m_wall,True,79.436,True,89.959,True,169.409,
JS_0230,7m_wall,True,79.034,True,90.185,True,169.253,
JS_0231,7m_wall,True,79.05,True,90.404,True,169.466,
JS_0232,7m_wall,True,79.379,True,90.076,True,169.468,
JS_0233,7m_wall,True,80.346,True,89.043,True,169.403,
JS_0234,7m_wall,True,79.184,True,92.111,True,171.307,
JS_0235,7m_wall,True,77.243,True,134.733,True,211.99,
JS_0236,7m_wall,True,79.551,True,90.123,True,169.689,
JS_0237,7m_wall,True,79.202,True,90.025,True,169.239,
JS_0238,7m_wall,True,124.009,True,90.413,True,214.435,
JS_0239,7m_wall,True,79.011,True,90.458,True,169.491,
JS_0240,7m_wall,True,168.734,True,90.295,True,259.044,
JS_0241,7m_wall,True,79.564,True,91.104,True,170.68,
JS_0242,7m_wall,True,78.257,True,89.889,True,168.159,
JS_0243,7m_wall,True,79.547,True,89.875,True,169.434,
JS_0244,7m_wall,True,124.358,True,90.147,True,214.518,
JS_0245,7m_wall,True,79.245,True,90.168,True,169.425,
JS_0246,7m_wall,True,79.931,True,89.227,True,169.171,
JS_0247,7m_wall,True,79.347,True,90.14,True,169.501,
JS_0248,7m_wall,True,79.293,True,89.856,True,169.162,
JS_0249,7m_wall,True,79.646,True,89.704,True,169.363,
JS_0250,7m_wall,True,79.558,True,90.123,True,169.693,
JS_0251,7m_wall,True,79.212,True,90.081,True,169.306,
JS_0252,7m_wall,True,78.881,True,90.056,True,168.951,
JS_0253,7m_wall,True,80.162,True,89.485,True,169.665,
JS_0254,7m_wall,True,79.89,True,89.206,True,169.112,
JS_0255,7m_wall,True,79.997,True,89.182,True,169.195,
JS_0256,7m_wall,True,79.306,True,90.024,True,169.342,
JS_0257,7m_wall,True,124.406,True,90.004,True,214.423,
JS_0258,7m_wall,True,78.965,True,90.255,True,169.233,
JS_0259,7m_wall,True,79.141,True,89.943,True,169.097,
JS_0260,7m_wall,True,79.393,True,90.255,True,169.662,
JS_0261,7m_wall,True,79.836,True,134.231,True,214.079,
JS_0262,7m_wall,True,79.293,True,92.002,True,171.31,
JS_0263,7m_wall,True,77.213,True,90.311,True,167.538,
JS_0264,7m_wall,True,79.13,True,90.312,True,169.456,
JS_0265,7m_wall,True,78.991,True,90.016,True,169.022,
JS_0266,7m_wall,True,79.309,True,135.062,True,214.387,
JS_0267,7m_wall,True,78.817,True,90.394,True,169.226,
JS_0268,7m_wall,True,78.913,True,90.147,True,169.075,
JS_0269,7m_wall,True,78.99,True,135.223,True,214.229,
JS_0270,7m_wall,True,79.936,True,89.147,True,169.097,
JS_0271,7m_wall,True,80.273,True,89.132,True,169.416,
JS_0272,7m_wall,True,124.173,True,89.98,True,214.168,
JS_0273,7m_wall,True,79.955,True,89.794,True,169.777,
JS_0274,7m_wall,True,79.381,True,90.024,True,169.418,
JS_0275,7m_wall,True,79.278,True,90.091,True,169.384,
JS_0276,7m_wall,True,79.023,True,89.985,True,169.024,
JS_0277,7m_wall,True,79.468,True,90.039,True,169.521,
JS_0278,7m_wall,True,79.158,True,90.159,True,169.33,
JS_0279,7m_wall,True,80.57,True,89.362,True,169.945,
JS_0280,7m_wall,True,124.522,True,89.904,True,214.439,
JS_0281,7m_wall,True,80.489,True,89.038,True,169.54,
JS_0282,7m_wall,True,80.421,True,88.839,True,169.273,
JS_0283,7m_wall,True,79.397,True,90.063,True,169.473,
JS_0284,7m_wall,True,124.017,True,90.199,True,214.23,
JS_0285,7m_wall,True,79.329,True,90.105,True,169.445,
JS_0286,7m_wall,True,79.306,True,90.132,True,169.451,
JS_0287,7m_wall,True,79.648,True,90.778,True,170.439,
JS_0288,7m_wall,True,78.112,True,90.425,True,168.55,
JS_0289,7m_wall,True,78.686,True,90.425,True,169.126,
JS_0290,7m_wall,True,78.925,True,91.423,True,170.365,
JS_0291,7m_wall,True,78.174,True,92.997,True,171.186,
JS_0292,7m_wall,True,76.256,True,90.061,True,166.334,
JS_0293,7m_wall,True,79.191,True,90.049,True,169.256,
JS_0294,7m_wall,True,124.061,True,90.027,True,214.104,
JS_0295,7m_wall,True,79.163,True,135.924,True,215.103,
JS_0296,7m_wall,True,77.93,True,90.39,True,168.335,
JS_0297,7m_wall,True,79.88,True,89.133,True,169.028,
JS_0298,7m_wall,True,79.025,True,90.256,True,169.298,
JS_0299,7m_wall,True,79.013,True,90.253,True,169.281,
JS_0300,7m_wall,True,79.232,True,89.979,True,169.227,
JS_0301,7m_wall,True,79.333,True,89.726,True,169.075,
JS_0302,7m_wall,True,79.061,True,90.2,True,169.277,
JS_0303,7m_wall,True,79.279,True,91.243,True,170.534,
JS_0304,7m_wall,True,122.925,True,90.403,True,213.34,
JS_0305,7m_wall,True,79.322,True,90.023,True,169.358,
JS_0306,7m_wall,True,78.821,True,90.481,True,169.316,
JS_0307,7m_wall,True,79.171,True,90.372,True,169.556,
JS_0308,7m_wall,True,214.234,True,90.99,True,305.236,
JS_0309,7m_wall,True,78.273,True,90.157,True,168.443,
JS_0310,7m_wall,True,79.312,True,90.057,True,169.382,
JS_0311,7m_wall,True,79.173,True,90.347,True,169.534,
JS_0312,7m_wall,True,79.273,True,90.043,True,169.33,
JS_0313,7m_wall,True,80.362,True,89.039,True,169.413,
JS_0314,7m_wall,True,79.283,True,90.122,True,169.417,
JS_0315,7m_wall,True,79.193,True,90.081,True,169.286,
JS_0316,7m_wall,True,123.977,True,135.178,True,259.169,
JS_0317,7m_wall,True,79.438,True,90.182,True,169.633,
JS_0318,7m_wall,True,78.948,True,90.134,True,169.096,
JS_0319,7m_wall,True,124.3,True,135.22,True,259.533,
JS_0320,7m_wall,True,169.327,True,89.952,True,259.292,
JS_0321,7m_wall,True,79.323,True,135.093,True,214.428,
JS_0322,7m_wall,True,79.11,True,90.048,True,169.171,
JS_0323,7m_wall,True,79.072,True,91.071,True,170.156,
JS_0324,7m_wall,True,78.35,True,90.353,True,168.716,
JS_0325,7m_wall,True,79.049,True,89.87,True,168.933,
JS_0326,7m_wall,True,80.112,True,90.211,True,170.34,
JS_0327,7m_wall,True,78.295,True,91.085,True,169.393,
JS_0328,7m_wall,True,78.372,True,90.163,True,168.548,
JS_0329,7m_wall,True,79.084,True,90.001,True,169.098,
JS_0330,7m_wall,True,124.171,True,90.267,True,214.451,
JS_0331,7m_wall,True,79.011,True,89.996,True,169.019,
JS_0332,7m_wall,True,79.68,True,89.971,True,169.666,
JS_0333,7m_wall,True,79.204,True,89.768,True,168.985,
JS_0334,7m_wall,True,79.475,True,90.065,True,169.552,
JS_0335,7m_wall,True,79.482,True,90.096,True,169.591,
JS_0336,7m_wall,True,79.153,True,135.124,True,214.288,
JS_0337,7m_wall,True,79.398,True,90.066,True,169.477,
JS_0338,7m_wall,True,124.198,True,89.912,True,214.122,
JS_0339,7m_wall,True,79.309,True,92.115,True,171.437,
JS_0340,7m_wall,True,122.47,True,135.086,True,257.57,
JS_0341,7m_wall,True,124.275,True,90.162,True,214.449,
JS_0342,7m_wall,True,124.189,True,135.227,True,259.437,
JS_0343,7m_wall,True,78.796,True,90.501,True,169.311,
JS_0344,7m_wall,True,79.417,True,89.517,True,168.948,
JS_0345,7m_wall,True,124.894,True,89.865,True,214.772,
JS_0346,7m_wall,True,79.264,True,90.205,True,169.483,
JS_0347,7m_wall,True,124.249,True,179.931,True,304.194,
JS_0348,7m_wall,True,79.214,True,90.28,True,169.507,
JS_0349,7m_wall,True,78.986,True,90.139,True,169.139,
JS_0350,7m_wall,True,124.327,True,135.081,True,259.423,
JS_0351,7m_wall,True,79.354,True,89.666,True,169.033,
JS_0352,7m_wall,True,79.349,True,90.428,True,169.791,
JS_0353,7m_wall,True,79.166,True,89.75,True,168.929,
JS_0354,7m_wall,True,79.323,True,135.328,True,214.665,
JS_0355,7m_wall,True,170.162,True,88.916,True,259.092,
JS_0356,7m_wall,True,124.451,True,90.294,True,214.758,
JS_0357,7m_wall,True,79.815,True,89.283,True,169.111,
JS_0358,7m_wall,True,79.149,True,135.184,True,214.348,
JS_0359,7m_wall,True,78.901,True,90.151,True,169.067,
JS_0360,7m_wall,True,79.177,True,90.794,True,169.987,
JS_0361,7m_wall,True,79.284,True,90.046,True,169.346,
JS_0362,7m_wall,True,78.358,True,90.357,True,168.73,
JS_0363,7m_wall,True,78.906,True,90.204,True,169.125,
JS_0364,7m_wall,True,123.953,True,90.111,True,214.08,
JS_0365,7m_wall,True,79.253,True,90.147,True,169.426,
JS_0366,7m_wall,True,78.983,True,90.215,True,169.213,
JS_0367,7m_wall,True,79.516,True,180.041,True,259.572,
JS_0368,7m_wall,True,124.382,True,89.834,True,214.229,
JS_0369,7m_wall,True,79.15,True,90.029,True,169.191,
JS_0370,7m_wall,True,169.591,True,89.733,True,259.337,
JS_0371,7m_wall,True,79.543,True,89.729,True,169.285,
JS_0372,7m_wall,True,124.472,True,135.085,True,259.571,
JS_0373,7m_wall,True,124.275,True,135.731,True,260.018,
JS_0374,7m_wall,True,78.838,True,89.674,True,168.527,
JS_0375,7m_wall,True,79.224,True,90.091,True,169.397,
JS_0376,7m_wall,True,78.608,True,90.16,True,168.781,
JS_0377,7m_wall,True,79.648,True,90.608,True,170.27,
JS_0378,7m_wall,True,78.328,True,90.148,True,168.493,
JS_0379,7m_wall,True,79.309,True,90.121,True,169.444,
JS_0380,7m_wall,True,124.081,True,90.135,True,214.229,
JS_0381,7m_wall,True,79.93,True,89.253,True,169.199,
JS_0382,7m_wall,True,79.096,True,90.274,True,169.385,
JS_0383,7m_wall,True,79.251,True,89.873,True,169.14,
JS_0384,7m_wall,True,124.184,True,89.957,True,214.156,
JS_0385,7m_wall,True,79.282,True,89.809,True,169.108,
JS_0386,7m_wall,True,79.476,True,90.504,True,169.995,
JS_0387,7m_wall,True,78.39,True,90.013,True,168.416,
JS_0388,7m_wall,True,79.433,True,89.784,True,169.229,
JS_0389,7m_wall,True,79.568,True,90.166,True,169.747,
JS_0390,7m_wall,True,79.253,True,89.989,True,169.256,
JS_0391,7m_wall,True,79.138,True,90.232,True,169.383,
JS_0392,7m_wall,True,79.016,True,90.296,True,169.325,
JS_0393,7m_wall,True,79.345,True,90.739,True,170.099,
JS_0394,7m_wall,True,78.203,True,90.0,True,168.221,
JS_0395,7m_wall,True,124.966,True,89.23,True,214.209,
JS_0396,7m_wall,True,79.087,True,90.231,True,169.331,
JS_0397,7m_wall,True,79.312,True,89.97,True,169.296,
JS_0398,7m_wall,True,79.598,True,90.277,True,169.889,
JS_0399,7m_wall,True,79.029,True,90.187,True,169.228,
JS_0400,7m_wall,True,79.021,True,90.258,True,169.291,
JS_0401,7m_wall,True,79.347,True,90.212,True,169.572,
JS_0402,7m_wall,True,79.058,True,90.223,True,169.294,
JS_0403,7m_wall,True,79.034,True,90.17,True,169.217,
JS_0404,7m_wall,True,79.112,True,90.091,True,169.217,
JS_0405,7m_wall,True,79.529,True,90.077,True,169.62,
JS_0406,7m_wall,True,79.014,True,90.043,True,169.071,
JS_0407,7m_wall,True,79.484,True,90.037,True,169.535,
JS_0408,7m_wall,True,79.264,True,90.046,True,169.322,
JS_0409,7m_wall,True,79.309,True,89.957,True,169.279,
JS_0410,7m_wall,True,124.475,True,90.12,True,214.611,
JS_0411,7m_wall,True,79.447,True,89.87,True,169.329,
JS_0412,7m_wall,True,79.405,True,90.018,True,169.435,
JS_0413,7m_wall,True,79.275,True,89.88,True,169.168,
JS_0414,7m_wall,True,79.345,True,90.203,True,169.563,
JS_0415,7m_wall,True,124.013,True,90.315,True,214.341,
JS_0416,7m_wall,True,79.107,True,90.344,True,169.463,
JS_0417,7m_wall,True,79.227,True,90.095,True,169.335,
JS_0418,7m_wall,True,79.089,True,89.898,True,169.001,
JS_0419,7m_wall,True,79.651,True,89.998,True,169.661,
JS_0420,7m_wall,True,79.442,True,90.106,True,169.56,
JS_0421,7m_wall,True,168.998,True,90.133,True,259.143,
JS_0422,7m_wall,True,79.509,True,89.791,True,169.313,
JS_0423,7m_wall,True,79.187,True,90.235,True,169.437,
JS_0424,7m_wall,True,79.043,True,89.893,True,168.952,
JS_0425,7m_wall,True,79.29,True,90.014,True,169.319,
JS_0426,7m_wall,True,79.192,True,90.057,True,169.265,
JS_0427,7m_wall,True,79.123,True,90.092,True,169.23,
JS_0428,7m_wall,True,79.21,True,89.817,True,169.043,
JS_0429,7m_wall,True,79.099,True,90.187,True,169.304,
JS_0430,7m_wall,True,79.078,True,90.144,True,169.238,
JS_0431,7m_wall,True,79.091,True,135.325,True,214.432,
JS_0432,7m_wall,True,168.891,True,90.055,True,258.963,
JS_0433,7m_wall,True,78.96,True,90.224,True,169.2,
JS_0434,7m_wall,True,80.037,True,89.153,True,169.208,
JS_0435,7m_wall,True,79.265,True,89.232,True,168.513,
JS_0436,7m_wall,True,79.66,True,134.946,True,214.621,
JS_0437,7m_wall,True,79.0,True,90.32,True,169.334,
JS_0438,7m_wall,True,79.032,True,90.077,True,169.122,
JS_0439,7m_wall,True,79.358,True,89.984,True,169.355,
JS_0440,7m_wall,True,79.259,True,90.034,True,169.305,
JS_0441,7m_wall,True,79.292,True,89.805,True,169.11,
JS_0442,7m_wall,True,79.227,True,90.333,True,169.572,
JS_0443,7m_wall,True,78.995,True,90.402,True,169.41,
JS_0444,7m_wall,True,79.23,True,90.188,True,169.431,
JS_0445,7m_wall,True,78.891,True,90.292,True,169.199,
JS_0446,7m_wall,True,79.102,True,90.193,True,169.31,
JS_0447,7m_wall,True,79.453,True,134.741,True,214.208,
JS_0448,7m_wall,True,79.435,True,90.036,True,169.484,
