trial_id,condition,scan_success,scan_ms,connect_success,connect_ms,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_stage,failure_reason
J_0096,0.5m_los,True,441.363,True,2610.749,True,257.497,True,89.883,True,3403.852,,
J_0097,0.5m_los,True,190.534,True,4661.223,True,257.959,True,89.985,True,5203.814,,
J_0098,0.5m_los,True,3307.456,True,2623.881,True,256.931,True,90.213,True,6283.629,,
J_0099,0.5m_los,True,1396.384,True,3860.121,True,302.739,True,90.017,True,5653.359,,
J_0100,0.5m_los,True,55.554,True,2995.101,True,258.905,True,90.061,True,3403.407,,
J_0101,0.5m_los,True,1472.384,True,2656.646,True,260.382,True,90.181,True,4483.287,,
J_0102,0.5m_los,True,836.861,True,2619.235,True,258.229,True,90.07,True,3808.507,,
J_0103,0.5m_los,True,891.258,True,3374.996,True,303.941,True,90.093,True,4664.72,,
J_0104,0.5m_los,True,2957.461,True,2613.026,True,258.704,True,89.958,True,5923.641,,
J_0105,0.5m_los,True,1089.33,True,3312.116,True,257.787,True,90.103,True,4753.572,,
J_0106,0.5m_los,True,92.612,True,5388.775,True,258.43,True,90.128,True,5833.963,,
J_0107,0.5m_los,True,186.847,True,5386.04,True,256.514,True,90.185,True,5923.916,,
J_0108,0.5m_los,True,250.483,True,2618.181,True,260.556,True,135.703,True,3270.123,,
J_0109,0.5m_los,True,1358.902,True,2593.624,True,256.639,True,89.971,True,4303.429,,
J_0110,0.5m_los,True,49.909,True,1922.602,True,256.998,True,90.186,True,2324.023,,
J_0111,0.5m_los,True,53.259,True,6013.016,True,257.918,True,90.166,True,6418.854,,
J_0112,0.5m_los,True,1534.201,True,2596.643,True,305.064,True,90.123,True,4529.653,,
J_0113,0.5m_los,True,45.796,True,2151.307,True,256.643,True,90.218,True,2548.558,,
J_0114,0.5m_los,True,56.566,True,2183.773,True,259.91,True,90.738,True,2595.009,,
J_0115,0.5m_los,True,51.001,True,2233.805,True,259.162,True,89.84,True,2638.143,,
J_0116,0.5m_los,True,45.977,True,2240.216,True,257.99,True,90.172,True,2637.998,,
J_0117,0.5m_los,True,47.884,True,4353.386,True,304.297,True,90.019,True,4799.341,,
J_0118,0.5m_los,True,835.331,True,5367.374,True,255.627,True,91.362,True,6554.238,,
J_0119,0.5m_los,True,897.034,True,2605.821,True,256.577,True,90.206,True,3853.718,,
J_0120,0.5m_los,True,987.525,True,2603.619,True,257.685,True,90.025,True,3942.97,,
J_0121,0.5m_los,True,5100.067,True,2585.329,True,258.733,True,90.07,True,8038.472,,
J_0122,0.5m_los,True,1163.327,True,3328.979,True,257.466,True,91.347,True,4844.856,,
J_0123,0.5m_los,True,203.223,True,3342.407,True,259.321,True,91.234,True,3899.744,,
J_0124,0.5m_los,True,253.683,True,2618.199,True,258.339,True,90.165,True,3224.53,,
J_0125,0.5m_los,True,47.417,True,5929.044,True,258.738,True,89.269,True,6328.401,,
J_0126,0.5m_los,True,1386.998,True,4635.961,True,255.883,True,89.898,True,6374.213,,
J_0127,0.5m_los,True,58.396,True,4792.94,True,258.311,True,90.04,True,5204.453,,
J_0128,0.5m_los,True,549.365,True,2638.308,True,256.563,True,90.174,True,3539.366,,
J_0129,0.5m_los,True,53.395,True,2909.547,True,257.032,True,90.053,True,3314.501,,
J_0130,0.5m_los,True,3454.411,True,3918.025,True,257.302,True,90.245,True,7724.19,,
J_0131,0.5m_los,True,734.481,True,2631.664,True,258.763,True,90.105,True,3719.05,,
J_0132,0.5m_los,True,878.847,True,2578.055,True,257.89,True,90.206,True,3809.204,,
J_0133,0.5m_los,True,887.864,True,2613.307,True,257.196,True,89.981,True,3853.753,,
J_0134,0.5m_los,True,944.893,True,3366.262,True,258.28,True,89.903,True,4663.482,,
J_0135,0.5m_los,True,1737.966,True,2663.291,True,258.333,True,90.251,True,4753.942,,
J_0136,0.5m_los,True,55.332,True,3356.317,True,303.9,True,133.507,True,3852.965,,
J_0137,0.5m_los,True,160.15,True,3343.09,True,303.867,True,90.509,True,3901.496,,
J_0138,0.5m_los,True,211.837,True,3379.89,True,302.95,True,89.816,True,3989.201,,
J_0139,0.5m_los,True,999.837,True,5920.615,True,349.732,True,135.159,True,7409.441,,
J_0140,0.5m_los,True,53.72,True,2683.294,True,348.536,True,90.072,True,3179.674,,
J_0141,0.5m_los,True,408.209,True,4623.243,True,303.742,True,315.444,True,5654.335,,
J_0142,0.5m_los,True,50.528,True,2054.745,True,573.459,True,89.563,True,2774.197,,
J_0143,0.5m_los,True,519.132,True,2667.448,True,302.37,True,90.129,True,3584.212,,
J_0144,0.5m_los,True,53.625,True,2909.017,True,302.337,True,90.07,True,3359.065,,
J_0145,0.5m_los,True,655.112,True,3340.886,True,349.017,True,91.152,True,4440.042,,
J_0146,0.5m_los,True,2777.426,True,2613.246,True,303.178,True,89.987,True,5788.633,,
J_0147,0.5m_los,True,814.052,True,2641.427,True,258.7,True,90.406,True,3808.996,,
J_0148,0.5m_los,True,889.294,True,2610.84,True,303.953,True,90.073,True,3898.668,,
J_0149,0.5m_los,True,956.566,True,4614.039,True,303.796,True,90.219,True,5969.116,,
J_0150,0.5m_los,True,1100.356,True,2535.288,True,303.583,True,180.096,True,4123.741,,
J_0151,0.5m_los,True,1077.472,True,3369.36,True,526.76,True,90.258,True,5068.401,,
J_0152,0.5m_los,True,137.335,True,2644.719,True,257.6,True,90.097,True,3134.542,,
J_0153,0.5m_los,True,1209.021,True,4630.92,True,260.414,True,90.186,True,6194.236,,
J_0154,0.5m_los,True,2007.362,True,4645.739,True,301.642,True,89.992,True,7049.526,,
J_0155,0.5m_los,True,413.984,True,2637.081,True,258.893,True,134.959,True,3449.079,,
J_0156,0.5m_los,True,2151.722,True,5941.56,True,256.438,True,90.138,True,8444.423,,
J_0157,0.5m_los,True,50.29,True,2055.236,True,304.243,True,89.917,True,2503.635,,
J_0158,0.5m_los,True,323.518,True,4617.765,True,257.289,True,90.299,True,5293.674,,
J_0159,0.5m_los,True,629.733,True,2604.356,True,256.032,True,90.266,True,3584.756,,
J_0160,0.5m_los,True,45.901,True,4264.807,True,258.444,True,90.238,True,4663.862,,
J_0161,0.5m_los,True,47.471,True,2329.192,True,257.08,True,90.073,True,2728.389,,
J_0162,0.5m_los,True,505.193,True,2636.346,True,257.338,True,90.145,True,3493.751,,
J_0163,0.5m_los,True,1591.54,True,2629.318,True,257.648,True,90.546,True,4573.72,,
J_0164,0.5m_los,True,956.392,True,2590.524,True,257.535,True,90.372,True,3898.843,,
J_0165,0.5m_los,True,1057.68,True,4558.14,True,258.371,True,90.111,True,5968.623,,
J_0166,0.5m_los,True,1078.469,True,2602.864,True,257.999,True,89.89,True,4033.413,,
J_0167,0.5m_los,True,1876.242,True,4640.441,True,258.698,True,89.964,True,6870.378,,
J_0168,0.5m_los,True,213.648,True,3422.572,True,258.205,True,90.076,True,3988.906,,
J_0169,0.5m_los,True,2295.134,True,3365.802,True,258.843,True,90.137,True,6014.044,,
J_0170,0.5m_los,True,2376.795,True,2608.373,True,260.266,True,90.169,True,5339.444,,
J_0171,0.5m_los,True,89.389,True,1970.572,True,259.643,True,90.196,True,2413.795,,
J_0172,0.5m_los,True,1451.487,True,4658.699,True,258.933,True,89.673,True,6463.42,,
J_0173,0.5m_los,True,264.985,True,2605.59,True,257.884,True,134.978,True,3268.407,,
J_0174,0.5m_los,True,1351.035,True,2644.457,True,258.898,True,89.953,True,4348.384,,
J_0175,0.5m_los,True,690.445,True,4655.624,True,257.017,True,90.211,True,5698.207,,
J_0176,0.5m_los,True,471.245,True,4694.995,True,302.014,True,90.226,True,5563.367,,
J_0177,0.5m_los,True,822.665,True,2633.385,True,258.368,True,90.145,True,3808.428,,
J_0178,0.5m_los,True,887.653,True,4638.036,True,258.476,True,90.053,True,5878.211,,
J_0179,0.5m_los,True,973.741,True,3336.724,True,257.357,True,90.102,True,4662.908,,
J_0180,0.5m_los,True,1040.599,True,3314.885,True,303.53,True,90.084,True,4753.076,,
J_0181,0.5m_los,True,73.735,True,3384.995,True,255.301,True,89.908,True,3807.686,,
J_0182,0.5m_los,True,130.54,True,5396.566,True,257.557,True,89.885,True,5878.725,,
J_0183,0.5m_los,True,228.03,True,3363.444,True,258.056,True,90.216,True,3943.782,,
J_0184,0.5m_los,True,279.236,True,2635.803,True,260.257,True,90.27,True,3269.433,,
J_0185,0.5m_los,True,55.379,True,1916.719,True,303.787,True,90.255,True,2369.438,,
J_0186,0.5m_los,True,50.356,True,1921.532,True,258.243,True,90.147,True,2324.335,,
J_0187,0.5m_los,True,45.875,True,2736.558,True,256.755,True,90.177,True,3133.517,,
J_0188,0.5m_los,True,521.932,True,2618.95,True,257.71,True,91.406,True,3494.439,,
J_0189,0.5m_los,True,51.52,True,2147.42,True,300.849,True,91.459,True,2595.724,,
J_0190,0.5m_los,True,65.233,True,2897.455,True,254.695,True,91.308,True,3314.354,,
J_0191,0.5m_los,True,1388.52,True,2608.38,True,302.879,True,90.054,True,4394.345,,
J_0192,0.5m_los,True,736.364,True,2629.525,True,259.7,True,135.143,True,3764.299,,
J_0193,0.5m_los,True,816.635,True,2640.347,True,258.037,True,135.125,True,3854.802,,
J_0194,0.5m_los,True,1594.123,True,3886.619,True,258.159,True,90.398,True,5834.142,,
J_0195,0.5m_los,True,948.592,True,2643.493,True,257.601,True,90.166,True,3944.662,,
J_0196,0.5m_los,True,1001.392,True,3355.204,True,258.248,True,89.998,True,4708.843,,
J_0197,0.5m_los,True,1085.733,True,3315.114,True,258.415,True,90.049,True,4753.182,,
J_0198,0.5m_los,True,126.551,True,2610.869,True,257.422,True,90.259,True,3089.628,,
J_0199,0.5m_los,True,1167.706,True,3369.621,True,258.014,True,91.076,True,4890.837,,
J_0200,0.5m_los,True,232.019,True,2642.081,True,256.638,True,90.354,True,3225.489,,
