trial_id,condition,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_reason
JS_0290,2m_los,True,79.286,True,89.921,True,169.22,
JS_0291,2m_los,True,79.423,True,90.118,True,169.554,
JS_0292,2m_los,True,79.534,True,89.98,True,169.528,
JS_0293,2m_los,True,79.269,True,90.292,True,169.576,
JS_0294,2m_los,True,79.096,True,90.123,True,169.232,
JS_0295,2m_los,True,79.254,True,90.191,True,169.458,
JS_0296,2m_los,True,79.489,True,89.978,True,169.48,
JS_0297,2m_los,True,79.397,True,89.808,True,169.219,
JS_0298,2m_los,True,79.234,True,90.196,True,169.442,
JS_0299,2m_los,True,79.306,True,89.893,True,169.212,
JS_0300,2m_los,True,79.321,True,90.116,True,169.45,
JS_0301,2m_los,True,78.988,True,90.346,True,169.347,
JS_0302,2m_los,True,79.391,True,89.948,True,169.351,
JS_0303,2m_los,True,79.458,True,89.863,True,169.335,
JS_0304,2m_los,True,79.303,True,90.195,True,169.512,
JS_0305,2m_los,True,79.383,True,89.79,True,169.186,
JS_0306,2m_los,True,79.186,True,90.255,True,169.453,
JS_0307,2m_los,True,79.362,True,89.861,True,169.236,
JS_0308,2m_los,True,79.566,True,89.541,True,169.123,
JS_0309,2m_los,True,79.273,True,90.103,True,169.392,
JS_0310,2m_los,True,80.036,True,89.369,True,169.419,
JS_0311,2m_los,True,79.281,True,90.138,True,169.43,
JS_0312,2m_los,True,79.207,True,90.057,True,169.276,
JS_0313,2m_los,True,79.148,True,90.1,True,169.259,
JS_0314,2m_los,True,78.963,True,91.008,True,169.992,
JS_0315,2m_los,True,78.318,True,89.969,True,168.303,
JS_0316,2m_los,True,78.939,True,90.328,True,169.283,
JS_0317,2m_los,True,79.05,True,90.087,True,169.153,
JS_0318,2m_los,True,80.029,True,89.281,True,169.322,
JS_0319,2m_los,True,79.16,True,89.988,True,169.185,
JS_0320,2m_los,True,79.465,True,90.086,True,169.564,
JS_0321,2m_los,True,79.229,True,90.073,True,169.313,
JS_0322,2m_los,True,79.348,True,90.231,True,169.592,
JS_0323,2m_los,True,79.05,True,89.971,True,169.034,
JS_0324,2m_los,True,79.233,True,89.942,True,169.188,
JS_0325,2m_los,True,79.415,True,90.17,True,169.599,
JS_0326,2m_los,True,79.485,True,90.744,True,170.244,
JS_0327,2m_los,True,78.236,True,90.289,True,168.538,
JS_0328,2m_los,True,78.83,True,90.133,True,168.975,
JS_0329,2m_los,True,79.7,True,90.074,True,169.788,
JS_0330,2m_los,True,79.359,True,89.847,True,169.22,
JS_0331,2m_los,True,78.819,True,90.189,True,169.026,
JS_0332,2m_los,True,79.063,True,90.053,True,169.131,
JS_0333,2m_los,True,78.914,True,90.34,True,169.27,
JS_0334,2m_los,True,79.022,True,90.21,True,169.248,
JS_0335,2m_los,True,78.943,True,89.949,True,168.907,
JS_0336,2m_los,True,79.341,True,90.216,True,169.572,
JS_0337,2m_los,True,79.08,True,89.98,True,169.075,
JS_0338,2m_los,True,79.048,True,91.137,True,170.201,
JS_0339,2m_los,True,78.438,True,89.947,True,168.398,
JS_0340,2m_los,True,79.385,True,89.873,True,169.271,
JS_0341,2m_los,True,79.226,True,90.145,True,169.383,
JS_0342,2m_los,True,124.495,True,90.147,True,214.657,
JS_0343,2m_los,True,78.83,True,90.188,True,169.031,
JS_0344,2m_los,True,79.462,True,89.824,True,169.298,
JS_0345,2m_los,True,79.236,True,90.162,True,169.41,
JS_0346,2m_los,True,79.329,True,89.794,True,169.136,
JS_0347,2m_los,True,78.985,True,91.146,True,170.149,
JS_0348,2m_los,True,78.555,True,89.855,True,168.426,
JS_0349,2m_los,True,79.373,True,89.876,True,169.266,
JS_0350,2m_los,True,79.261,True,89.889,True,169.164,
JS_0351,2m_los,True,79.184,True,89.872,True,169.071,
